t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
3.98000000000000000e+03,6.53797949887964296e+03,-3.50394074763030572e+00,1.15163522916972578e+01,1,-2.66462047189603890e+00,1.24510145242573103e+02,3.62571804877244722e+03
3.99000000000000000e+03,6.50297087001695581e+03,-3.49759332273884294e+00,1.19015693548727590e+01,1,-2.89663916789064979e+00,1.24746031219307127e+02,3.62573875317849888e+03
4.00000000000000000e+03,6.46802985019302378e+03,-3.49102004414877687e+00,1.22890468258091534e+01,1,-3.12858887391745100e+00,1.24982029803347615e+02,3.62575913579365624e+03
4.01000000000000000e+03,6.43315246756419674e+03,-3.48421663921598590e+00,1.26788126425559629e+01,1,-3.36046411607454409e+00,1.25218150151804096e+02,3.62577919592061517e+03
4.02000000000000000e+03,6.39834434154819610e+03,-3.47717925427409469e+00,1.30708949196441502e+01,1,-3.59225941269986082e+00,1.25454401426167934e+02,3.62579893288339190e+03
4.03000000000000000e+03,6.36360939297515051e+03,-3.46990294845049840e+00,1.34653219345322803e+01,1,-3.82396927377883911e+00,1.25690792792632195e+02,3.62581834602734671e+03
4.04000000000000000e+03,6.32894745758403951e+03,-3.46238372005267792e+00,1.38621221128631653e+01,1,-4.05558820035187662e+00,1.25927333422406448e+02,3.62583743471918388e+03
4.05000000000000000e+03,6.29436353160062390e+03,-3.45461881852028707e+00,1.42613240124574343e+01,1,-4.28711068392155337e+00,1.26164032492027076e+02,3.62585619834696809e+03
4.06000000000000000e+03,6.25985656064063096e+03,-3.44660182375781066e+00,1.46629563059649897e+01,1,-4.51853120585961232e+00,1.26400899183661835e+02,3.62587463632008985e+03
4.07000000000000000e+03,6.22543023914907826e+03,-3.43833099565854727e+00,1.50670477620921162e+01,1,-4.74984423681369883e+00,1.26637942685408859e+02,3.62589274806930916e+03
4.08000000000000000e+03,6.19108935469312382e+03,-3.42979824108012421e+00,1.54736272253160934e+01,1,-4.98104423611382163e+00,1.26875172191589655e+02,3.62591053304671186e+03
4.09000000000000000e+03,6.15683801149692135e+03,-3.42100409207287282e+00,1.58827235939954861e+01,1,-5.21212565117857807e+00,1.27112596903035737e+02,3.62592799072573143e+03
4.10000000000000000e+03,6.12267153041020265e+03,-3.41193898150960306e+00,1.62943657967779920e+01,1,-5.44308291692109592e+00,1.27350226027368052e+02,3.62594512060112356e+03
4.11000000000000000e+03,6.08860002155053644e+03,-3.40260221286829712e+00,1.67085827672031790e+01,1,-5.67391045515470793e+00,1.27588068779270174e+02,3.62596192218896431e+03
4.12000000000000000e+03,6.05461988997896060e+03,-3.39298518219692902e+00,1.71254034163910660e+01,1,-5.90460267399837768e+00,1.27826134380752947e+02,3.62597839502663555e+03
4.13000000000000000e+03,6.02073863198756499e+03,-3.38308690304157933e+00,1.75448566037016356e+01,1,-6.13515396728182605e+00,1.28064432061412106e+02,3.62599453867281045e+03
4.14000000000000000e+03,5.98695803308874929e+03,-3.37290018988503881e+00,1.79669711052441734e+01,1,-6.36555871395043926e+00,1.28302971058676945e+02,3.62601035270742796e+03
4.15000000000000000e+03,5.95328304953740826e+03,-3.36242230243438733e+00,1.83917755801086855e+01,1,-6.59581127746985985e+00,1.28541760618050944e+02,3.62602583673169647e+03
4.16000000000000000e+03,5.91971232632615283e+03,-3.35164342587526498e+00,1.88192985341836732e+01,1,-6.82590600523040347e+00,1.28780809993342871e+02,3.62604099036804655e+03
4.17000000000000000e+03,5.88625034578477880e+03,-3.34056354604289041e+00,1.92495682814187319e+01,1,-7.05583722795117296e+00,1.29020128446888833e+02,3.62605581326012179e+03
4.18000000000000000e+03,5.85290073723491787e+03,-3.32917400984152012e+00,1.96826129023807610e+01,1,-7.28559925908398398e+00,1.29259725249763960e+02,3.62607030507274976e+03
4.19000000000000000e+03,5.81966954330788394e+03,-3.31747105361591510e+00,2.01184601999461279e+01,1,-7.51518639421705803e+00,1.29499609681984424e+02,3.62608446549191285e+03
4.20000000000000000e+03,5.78655280842149023e+03,-3.30544725024288377e+00,2.05571376519608506e+01,1,-7.74459291047854315e+00,1.29739791032698321e+02,3.62609829422473194e+03
4.21000000000000000e+03,5.75356017673687802e+03,-3.29309899945544382e+00,2.09986723606927512e+01,1,-7.97381306593985606e+00,1.29980278600365693e+02,3.62611179099941364e+03
4.22000000000000000e+03,5.72069289667076282e+03,-3.28042237805641079e+00,2.14430909988895593e+01,1,-8.20284109901885650e+00,1.30221081692926788e+02,3.62612495556523027e+03
4.23000000000000000e+03,5.68795344031482273e+03,-3.26740851949781508e+00,2.18904197522467641e+01,1,-8.43167122788294421e+00,1.30462209627958401e+02,3.62613778769247619e+03
4.24000000000000000e+03,5.65534639774193693e+03,-3.25405174963559141e+00,2.23406842580786424e+01,1,-8.66029764985199613e+00,1.30703671732817980e+02,3.62615028717244604e+03
4.25000000000000000e+03,5.62287352431911950e+03,-3.24035051928966533e+00,2.27939095399738925e+01,1,-8.88871454080131684e+00,1.30945477344774559e+02,3.62616245381737099e+03
4.26000000000000000e+03,5.59053995872736505e+03,-3.22629042741938576e+00,2.32501199382066872e+01,1,-9.11691605456451093e+00,1.31187635811126256e+02,3.62617428746039877e+03
4.27000000000000000e+03,5.55834857169828774e+03,-3.21187565097302041e+00,2.37093390356600615e+01,1,-9.34489632233640144e+00,1.31430156489304238e+02,3.62618578795552639e+03
4.28000000000000000e+03,5.52630307188351526e+03,-3.19708970985941177e+00,2.41715895790069411e+01,1,-9.57264945207598217e+00,1.31673048746962166e+02,3.62619695517758373e+03
4.29000000000000000e+03,5.49440788333799537e+03,-3.18193390851702596e+00,2.46368933948786477e+01,1,-9.80016952790949780e+00,1.31916321962050858e+02,3.62620778902215898e+03
4.30000000000000000e+03,5.46266649256416076e+03,-3.16640245634314121e+00,2.51052713007376411e+01,1,-1.00274506095336680e+01,1.32159985522877435e+02,3.62621828940556225e+03
4.31000000000000000e+03,5.43108256119872567e+03,-3.15048329663087090e+00,2.55767430101547575e+01,1,-1.02544867316191173e+01,1.32404048828148916e+02,3.62622845626476555e+03
4.32000000000000000e+03,5.39965641533991584e+03,-3.13417295922667583e+00,2.60513270321757631e+01,1,-1.04812719032140738e+01,1.32648521286999312e+02,3.62623828955735917e+03
4.33000000000000000e+03,5.36840143574287777e+03,-3.11746671320945445e+00,2.65290405644444753e+01,1,-1.07078001071484170e+01,1.32893412318999765e+02,3.62624778926148792e+03
4.34000000000000000e+03,5.33730777086658418e+03,-3.10035319950546828e+00,2.70098993797317100e+01,1,-1.09340652994380996e+01,1.33138731354151417e+02,3.62625695537578940e+03
4.35000000000000000e+03,5.30639522800453506e+03,-3.08283193601276340e+00,2.74939177055008450e+01,1,-1.11600614086900354e+01,1.33384487832860060e+02,3.62626578791934662e+03
4.36000000000000000e+03,5.27565441294088760e+03,-3.06488962667870979e+00,2.79811080961197298e+01,1,-1.13857823355075691e+01,1.33630691205892418e+02,3.62627428693161528e+03
4.37000000000000000e+03,5.24509702316398034e+03,-3.04652651684221265e+00,2.84714812973087064e+01,1,-1.16112219518965283e+01,1.33877350934313284e+02,3.62628245247236737e+03
4.38000000000000000e+03,5.21472593319630050e+03,-3.02773005160985198e+00,2.89650461023908044e+01,1,-1.18363741006720318e+01,1.34124476489402866e+02,3.62629028462161659e+03
4.39000000000000000e+03,5.18454454827630252e+03,-3.00849748536026018e+00,2.94618091998880089e+01,1,-1.20612325948660377e+01,1.34372077352553987e+02,3.62629778347956017e+03
4.40000000000000000e+03,5.15455866858633635e+03,-2.98881839127550508e+00,2.99617750119811319e+01,1,-1.22857912171358823e+01,1.34620163015148137e+02,3.62630494916650059e+03
4.41000000000000000e+03,5.12476913592203437e+03,-2.96868985397595209e+00,3.04649455233258344e+01,1,-1.25100437191737370e+01,1.34868742978410182e+02,3.62631178182277836e+03
4.42000000000000000e+03,5.09518555858582022e+03,-2.94810080685696185e+00,3.09713200996882456e+01,1,-1.27339838211172136e+01,1.35117826753241161e+02,3.62631828160870828e+03
4.43000000000000000e+03,5.06580932229142127e+03,-2.92704671053030419e+00,3.14808952958355128e+01,1,-1.29576052109611730e+01,1.35367423860027685e+02,3.62632444870448489e+03
4.44000000000000000e+03,5.03664580256857062e+03,-2.90552220773847747e+00,3.19936646520842700e+01,1,-1.31809015439709381e+01,1.35617543828428467e+02,3.62633028331011155e+03
4.45000000000000000e+03,5.00770131177978783e+03,-2.88351710431128039e+00,3.25096184788787426e+01,1,-1.34038664420968594e+01,1.35868196197136399e+02,3.62633578564534218e+03
4.46000000000000000e+03,4.97897687088333078e+03,-2.86102588438249716e+00,3.30287436287340270e+01,1,-1.36264934933905657e+01,1.36119390513616366e+02,3.62634095594956852e+03
4.47000000000000000e+03,4.95048053172652908e+03,-2.83804179982275206e+00,3.35510232548451555e+01,1,-1.38487762514229349e+01,1.36371136333816878e+02,3.62634579448177283e+03
4.48000000000000000e+03,4.92221809483932066e+03,-2.81455648305971851e+00,3.40764365556228199e+01,1,-1.40707082347039432e+01,1.36623443221856320e+02,3.62635030152039326e+03
4.49000000000000000e+03,4.89419254607637777e+03,-2.79056642344826233e+00,3.46049585043770520e+01,1,-1.42922829261045159e+01,1.36876320749681611e+02,3.62635447736330025e+03
4.50000000000000000e+03,4.86640817932609298e+03,-2.76606414900278930e+00,3.51365595633274310e+01,1,-1.45134937722805830e+01,1.37129778496700084e+02,3.62635832232765642e+03
4.51000000000000000e+03,4.83887246168859110e+03,-2.74103721030924552e+00,3.56712053810734204e+01,1,-1.47343341830995467e+01,1.37383826049382463e+02,3.62636183674985659e+03
4.52000000000000000e+03,4.81159019659870046e+03,-2.71548760662275113e+00,3.62088564726121263e+01,1,-1.49547975310691381e+01,1.37638473000837052e+02,3.62636502098543497e+03
4.53000000000000000e+03,4.78456410183951903e+03,-2.68940573304295105e+00,3.67494678809416229e+01,1,-1.51748771507691664e+01,1.37893728950354074e+02,3.62636787540895239e+03
4.54000000000000000e+03,4.75780142178723327e+03,-2.66278190619234234e+00,3.72929888192383956e+01,1,-1.53945663382859994e+01,1.38149603502919604e+02,3.62637040041391629e+03
4.55000000000000000e+03,4.73131011564972778e+03,-2.63561259292748762e+00,3.78393622925429085e+01,1,-1.56138583506501956e+01,1.38406106268697982e+02,3.62637259641270066e+03
4.56000000000000000e+03,4.70509312222112931e+03,-2.60789140410824416e+00,3.83885246978356207e+01,1,-1.58327464052775184e+01,1.38663246862482225e+02,3.62637446383641145e+03
4.57000000000000000e+03,4.67915268775057029e+03,-2.57961144880919546e+00,3.89404054013292082e+01,1,-1.60512236794132797e+01,1.38921034903111405e+02,3.62637600313481562e+03
4.58000000000000000e+03,4.65350426931066158e+03,-2.55076668204146495e+00,3.94949262917473902e+01,1,-1.62692833095805511e+01,1.39179480012854526e+02,3.62637721477622654e+03
4.59000000000000000e+03,4.62813990069570082e+03,-2.52135608184576121e+00,4.00520013083054423e+01,1,-1.64869183910322903e+01,1.39438591816759669e+02,3.62637809924741669e+03
4.60000000000000000e+03,4.60307646671925886e+03,-2.49136804082840291e+00,4.06115359420517592e+01,1,-1.67041219772076843e+01,1.39698379941967858e+02,3.62637865705348122e+03
4.61000000000000000e+03,4.57831507107379730e+03,-2.46079930298802552e+00,4.11734267091784218e+01,1,-1.69208870791928661e+01,1.39958854016990614e+02,3.62637888871777250e+03
4.62000000000000000e+03,4.55386263251987020e+03,-2.42964692444577635e+00,4.17375605948585218e+01,1,-1.71372066651864081e+01,1.40220023670950525e+02,3.62637879478176910e+03
4.63000000000000000e+03,4.52972274489521078e+03,-2.39790677391456653e+00,4.23038144661254023e+01,1,-1.73530736599697804e+01,1.40481898532783987e+02,3.62637837580496489e+03
4.64000000000000000e+03,4.50590881512782562e+03,-2.36556808323350998e+00,4.28720544522727849e+01,1,-1.75684809443829586e+01,1.40744488230404869e+02,3.62637763236477440e+03
4.65000000000000000e+03,4.48241524253040643e+03,-2.33263557884551842e+00,4.34421352912305920e+01,1,-1.77834213548056788e+01,1.41007802389828868e+02,3.62637656505640552e+03
4.66000000000000000e+03,4.45925729692968343e+03,-2.29909908225730097e+00,4.40138996403607550e+01,1,-1.79978876826444925e+01,1.41271850634256680e+02,3.62637517449275038e+03
4.67000000000000000e+03,4.43643500556075014e+03,-2.26495792339217417e+00,4.45871773501273267e+01,1,-1.82118726738258481e+01,1.41536642583116702e+02,3.62637346130427795e+03
4.68000000000000000e+03,4.41395845166010076e+03,-2.23020780611188707e+00,4.51617846991288161e+01,1,-1.84253690282957479e+01,1.41802187851064389e+02,3.62637142613890865e+03
4.69000000000000000e+03,4.39183173416943191e+03,-2.19484654973731352e+00,4.57375235890472922e+01,1,-1.86383693995261162e+01,1.42068496046938748e+02,3.62636906966189599e+03
4.70000000000000000e+03,4.37006220735196894e+03,-2.15887269465029119e+00,4.63141806981744608e+01,1,-1.88508663940282979e+01,1.42335576772674671e+02,3.62636639255572300e+03
4.71000000000000000e+03,4.34865784175624049e+03,-2.12228410203200291e+00,4.68915265923320845e+01,1,-1.90628525708740035e+01,1.42603439622170015e+02,3.62636339551995297e+03
4.72000000000000000e+03,4.32762109781029721e+03,-2.08508077315390272e+00,4.74693147922231162e+01,1,-1.92743204412241091e+01,1.42872094180106814e+02,3.62636007927114588e+03
4.73000000000000000e+03,4.30695790191010747e+03,-2.04725700024973811e+00,4.80472807965446123e+01,1,-1.94852624678656348e+01,1.43141550020724992e+02,3.62635644454269641e+03
4.74000000000000000e+03,4.28667709892851053e+03,-2.00881823188374398e+00,4.86251410605851149e+01,1,-1.96956710647572741e+01,1.43411816706548791e+02,3.62635249208473033e+03
4.75000000000000000e+03,4.26678344148269571e+03,-1.96976296645482751e+00,4.92025919305323001e+01,1,-1.99055385965839484e+01,1.43682903787063850e+02,3.62634822266398260e+03
4.76000000000000000e+03,4.24728397719768782e+03,-1.93009444785034323e+00,4.97793085343580444e+01,1,-2.01148573783207176e+01,1.43954820797344610e+02,3.62634363706365730e+03
4.77000000000000000e+03,4.22818554338486774e+03,-1.88980803411649800e+00,5.03549436309568179e+01,1,-2.03236196748064977e+01,1.44227577256630894e+02,3.62633873608330032e+03
4.78000000000000000e+03,4.20949187616148083e+03,-1.84890879111895612e+00,5.09291264202160576e+01,1,-2.05318177003280091e+01,1.44501182666852742e+02,3.62633352053869203e+03
4.79000000000000000e+03,4.19120817166317102e+03,-1.80740037525837072e+00,5.15014613179338383e+01,1,-2.07394436182144197e+01,1.44775646511102536e+02,3.62632799126167629e+03
4.80000000000000000e+03,4.17334174427892594e+03,-1.76528924537585041e+00,5.20715267010090130e+01,1,-2.09464895404431459e+01,1.45050978252053540e+02,3.62632214910006405e+03
4.81000000000000000e+03,4.15590423269555595e+03,-1.72257465823025435e+00,5.26388736301541016e+01,1,-2.11529475272571510e+01,1.45327187330323881e+02,3.62631599491748239e+03
4.82000000000000000e+03,4.13889464060281989e+03,-1.67926103759300593e+00,5.32030245595734854e+01,1,-2.13588095867945071e+01,1.45604283162784753e+02,3.62630952959324350e+03
4.83000000000000000e+03,4.12232173474807678e+03,-1.63535666652117473e+00,5.37634720456555826e+01,1,-2.15640676747303992e+01,1.45882275140812396e+02,3.62630275402221378e+03
4.84000000000000000e+03,4.10618875244436913e+03,-1.59086633402706457e+00,5.43196774698020235e+01,1,-2.17687136939322841e+01,1.46161172628482632e+02,3.62629566911467737e+03
4.85000000000000000e+03,4.09050627970375126e+03,-1.54580143697455519e+00,5.48710697941083012e+01,1,-2.19727394941286782e+01,1.46440984960706913e+02,3.62628827579618155e+03
4.86000000000000000e+03,4.07527694357955852e+03,-1.50016532408131353e+00,5.54170443727635984e+01,1,-2.21761368715921137e+01,1.46721721441309256e+02,3.62628057500742034e+03
4.87000000000000000e+03,4.06050472786403043e+03,-1.45396372201402602e+00,5.59569618467870242e+01,1,-2.23788975688366989e+01,1.47003391341042743e+02,3.62627256770408530e+03
4.88000000000000000e+03,4.04619814869845868e+03,-1.40721094663788993e+00,5.64901471550813170e+01,1,-2.25810132743311058e+01,1.47286003895545406e+02,3.62626425485671462e+03
4.89000000000000000e+03,4.03235960270552323e+03,-1.35991717784564270e+00,5.70158887007505726e+01,1,-2.27824756222272455e+01,1.47569568303233865e+02,3.62625563745057843e+03
4.90000000000000000e+03,4.01900207353525093e+03,-1.31209300682596020e+00,5.75334377181556178e+01,1,-2.29832761921055067e+01,1.47854093723133872e+02,3.62624671648550429e+03
4.91000000000000000e+03,4.00612164630201232e+03,-1.26375000827591477e+00,5.80420078931641186e+01,1,-2.31834065087369474e+01,1.48139589272647953e+02,3.62623749297574977e+03
4.92000000000000000e+03,3.99372864099854860e+03,-1.21490014429265791e+00,5.85407752963365908e+01,1,-2.33828580418631553e+01,1.48426064025257489e+02,3.62622796794987153e+03
4.93000000000000000e+03,3.98182676553098963e+03,-1.16555670398676092e+00,5.90288786961184471e+01,1,-2.35816222059944884e+01,1.48713527008160639e+02,3.62621814245053065e+03
4.94000000000000000e+03,3.97041913242082683e+03,-1.11573353975567957e+00,5.95054203261400900e+01,1,-2.37796903602270930e+01,1.49001987199843114e+02,3.62620801753439810e+03
4.95000000000000000e+03,3.95951223142527260e+03,-1.06544575331574065e+00,5.99694671869830529e+01,1,-2.39770538080795994e+01,1.49291453527582632e+02,3.62619759427200006e+03
4.96000000000000000e+03,3.94911119283449534e+03,-1.01471709942650667e+00,6.04200529676565523e+01,1,-2.41737037973501501e+01,1.49581934864885568e+02,3.62618687374753608e+03
4.97000000000000000e+03,3.93921942003854201e+03,-9.63554571477551969e-01,6.08561806747938405e+01,1,-2.43696315199942006e+01,1.49873440028855526e+02,3.62617585705876445e+03
4.98000000000000000e+03,3.92984041752426174e+03,-9.11974318152585117e-01,6.12768260573529417e+01,1,-2.45648281120241592e+01,1.50165977777492401e+02,3.62616454531682211e+03
4.99000000000000000e+03,3.92098192925965805e+03,-8.60002415699176126e-01,6.16809419104003425e+01,1,-2.47592846534312230e+01,1.50459556806922308e+02,3.62615293964611556e+03
5.00000000000000000e+03,3.91264347495929997e+03,-8.07653734029767145e-01,6.20674633323210330e+01,1,-2.49529921681304181e+01,1.50754185748556750e+02,3.62614104118411706e+03
