Time(s),Delta_X(km),Delta_Y(km),Delta_Z(km),Delta_VX(km/s),Delta_VY(km/s),Delta_VZ(km/s)
136940.0000,-1.3413730815e+02,2.3647762253e+02,1.5344769614e+02,-1.2808123023e-01,-1.2277207103e-01,8.3211769367e-02
136950.0000,-1.3541555469e+02,2.3524507079e+02,1.5427681828e+02,-1.2756718145e-01,-1.2373746214e-01,8.2612068679e-02
136960.0000,-1.3668863415e+02,2.3400288938e+02,1.5509992590e+02,-1.2704782133e-01,-1.2469800200e-01,8.2008869939e-02
136970.0000,-1.3795649353e+02,2.3275112701e+02,1.5591698414e+02,-1.2652317005e-01,-1.2565364919e-01,8.1402197369e-02
136980.0000,-1.3921908002e+02,2.3148983281e+02,1.5672795838e+02,-1.2599324804e-01,-1.2660436250e-01,8.0792075354e-02
136990.0000,-1.4047634100e+02,2.3021905634e+02,1.5753281424e+02,-1.2545807597e-01,-1.2755010091e-01,8.0178528439e-02
137000.0000,-1.4172822408e+02,2.2893884756e+02,1.5833151759e+02,-1.2491767473e-01,-1.2849082359e-01,7.9561581328e-02
137010.0000,-1.4297467705e+02,2.2764925683e+02,1.5912403456e+02,-1.2437206546e-01,-1.2942648992e-01,7.8941258886e-02
137020.0000,-1.4421564795e+02,2.2635033492e+02,1.5991033151e+02,-1.2382126955e-01,-1.3035705950e-01,7.8317586134e-02
137030.0000,-1.4545108502e+02,2.2504213300e+02,1.6069037507e+02,-1.2326530859e-01,-1.3128249211e-01,7.7690588249e-02
137040.0000,-1.4668093670e+02,2.2372470264e+02,1.6146413211e+02,-1.2270420444e-01,-1.3220274774e-01,7.7060290566e-02
137050.0000,-1.4790515170e+02,2.2239809580e+02,1.6223156976e+02,-1.2213797917e-01,-1.3311778661e-01,7.6426718572e-02
137060.0000,-1.4912367893e+02,2.2106236484e+02,1.6299265543e+02,-1.2156665510e-01,-1.3402756912e-01,7.5789897910e-02
137070.0000,-1.5033646751e+02,2.1971756249e+02,1.6374735675e+02,-1.2099025476e-01,-1.3493205591e-01,7.5149854373e-02
137080.0000,-1.5154346682e+02,2.1836374190e+02,1.6449564164e+02,-1.2040880093e-01,-1.3583120783e-01,7.4506613906e-02
137090.0000,-1.5274462645e+02,2.1700095659e+02,1.6523747826e+02,-1.1982231661e-01,-1.3672498594e-01,7.3860202604e-02
137100.0000,-1.5393989623e+02,2.1562926047e+02,1.6597283507e+02,-1.1923082503e-01,-1.3761335152e-01,7.3210646712e-02
137110.0000,-1.5512922623e+02,2.1424870784e+02,1.6670168074e+02,-1.1863434966e-01,-1.3849626607e-01,7.2557972621e-02
137120.0000,-1.5631256672e+02,2.1285935340e+02,1.6742398423e+02,-1.1803291417e-01,-1.3937369134e-01,7.1902206869e-02
137130.0000,-1.5748986824e+02,2.1146125222e+02,1.6813971476e+02,-1.1742654249e-01,-1.4024558926e-01,7.1243376140e-02
137140.0000,-1.5866108152e+02,2.1005445978e+02,1.6884884182e+02,-1.1681525874e-01,-1.4111192204e-01,7.0581507261e-02
137150.0000,-1.5982615755e+02,2.0863903194e+02,1.6955133513e+02,-1.1619908730e-01,-1.4197265209e-01,6.9916627204e-02
137160.0000,-1.6098504754e+02,2.0721502497e+02,1.7024716471e+02,-1.1557805274e-01,-1.4282774206e-01,6.9248763079e-02
137170.0000,-1.6213770291e+02,2.0578249552e+02,1.7093630080e+02,-1.1495217988e-01,-1.4367715483e-01,6.8577942140e-02
137180.0000,-1.6328407541e+02,2.0434150054e+02,1.7161871397e+02,-1.1432149375e-01,-1.4452085354e-01,6.7904191779e-02
137190.0000,-1.6442411710e+02,2.0289209728e+02,1.7229437512e+02,-1.1368601959e-01,-1.4535880151e-01,6.7227539527e-02
137200.0000,-1.6555778021e+02,2.0143434344e+02,1.7296325536e+02,-1.1304578286e-01,-1.4619096234e-01,6.6548013051e-02
137210.0000,-1.6668501724e+02,1.9996829711e+02,1.7362532606e+02,-1.1240080926e-01,-1.4701729988e-01,6.5865640155e-02
137220.0000,-1.6780578092e+02,1.9849401670e+02,1.7428055890e+02,-1.1175112468e-01,-1.4783777821e-01,6.5180448776e-02
137230.0000,-1.6892002428e+02,1.9701156099e+02,1.7492892583e+02,-1.1109675524e-01,-1.4865236163e-01,6.4492466985e-02
137240.0000,-1.7002770059e+02,1.9552098913e+02,1.7557039909e+02,-1.1043772727e-01,-1.4946101473e-01,6.3801722985e-02
137250.0000,-1.7112876339e+02,1.9402236059e+02,1.7620495118e+02,-1.0977406731e-01,-1.5026370233e-01,6.3108245108e-02
137260.0000,-1.7222316650e+02,1.9251573520e+02,1.7683255492e+02,-1.0910580213e-01,-1.5106038949e-01,6.2412061819e-02
137270.0000,-1.7331086400e+02,1.9100117314e+02,1.7745318339e+02,-1.0843295869e-01,-1.5185104154e-01,6.1713201708e-02
137280.0000,-1.7439181026e+02,1.8947873490e+02,1.7806680998e+02,-1.0775556417e-01,-1.5263562405e-01,6.1011693493e-02
137290.0000,-1.7546595994e+02,1.8794848132e+02,1.7867340837e+02,-1.0707364595e-01,-1.5341410286e-01,6.0307566018e-02
137300.0000,-1.7653326797e+02,1.8641047355e+02,1.7927295254e+02,-1.0638723163e-01,-1.5418644403e-01,5.9600848250e-02
137310.0000,-1.7759368959e+02,1.8486477309e+02,1.7986541675e+02,-1.0569634900e-01,-1.5495261393e-01,5.8891569279e-02
137320.0000,-1.7864718018e+02,1.8331144190e+02,1.8045077550e+02,-1.0500102607e-01,-1.5571257916e-01,5.8179758317e-02
137330.0000,-1.7969369545e+02,1.8175054224e+02,1.8102900360e+02,-1.0430129104e-01,-1.5646630661e-01,5.7465444694e-02
137340.0000,-1.8073319142e+02,1.8018213664e+02,1.8160007616e+02,-1.0359717233e-01,-1.5721376343e-01,5.6748657859e-02
137350.0000,-1.8176562439e+02,1.7860628797e+02,1.8216396862e+02,-1.0288869855e-01,-1.5795491700e-01,5.6029427380e-02
137360.0000,-1.8279095096e+02,1.7702305944e+02,1.8272065666e+02,-1.0217589852e-01,-1.5868973502e-01,5.5307782941e-02
137370.0000,-1.8380912800e+02,1.7543251457e+02,1.8327011631e+02,-1.0145880122e-01,-1.5941818543e-01,5.4583754338e-02
137380.0000,-1.8482011268e+02,1.7383471720e+02,1.8381232386e+02,-1.0073743589e-01,-1.6014023643e-01,5.3857371483e-02
137390.0000,-1.8582386247e+02,1.7222973148e+02,1.8434725593e+02,-1.0001183191e-01,-1.6085585654e-01,5.3128664399e-02
137400.0000,-1.8682033513e+02,1.7061762188e+02,1.8487488942e+02,-9.9282018893e-02,-1.6156501450e-01,5.2397663219e-02
137410.0000,-1.8780948872e+02,1.6899845316e+02,1.8539520155e+02,-9.8548026619e-02,-1.6226767937e-01,5.1664398185e-02
137420.0000,-1.8879128161e+02,1.6737229040e+02,1.8590816983e+02,-9.7809885073e-02,-1.6296382045e-01,5.0928899647e-02
137430.0000,-1.8976567246e+02,1.6573919898e+02,1.8641377208e+02,-9.7067624429e-02,-1.6365340736e-01,5.0191198062e-02
137440.0000,-1.9073262025e+02,1.6409924457e+02,1.8691198643e+02,-9.6321275049e-02,-1.6433640996e-01,4.9451323990e-02
137450.0000,-1.9169208425e+02,1.6245249314e+02,1.8740279132e+02,-9.5570867482e-02,-1.6501279843e-01,4.8709308095e-02
137460.0000,-1.9264402404e+02,1.6079901096e+02,1.8788616549e+02,-9.4816432465e-02,-1.6568254321e-01,4.7965181144e-02
137470.0000,-1.9358839952e+02,1.5913886461e+02,1.8836208798e+02,-9.4058000917e-02,-1.6634561503e-01,4.7218974004e-02
137480.0000,-1.9452517087e+02,1.5747212094e+02,1.8883053815e+02,-9.3295603944e-02,-1.6700198492e-01,4.6470717638e-02
137490.0000,-1.9545429860e+02,1.5579884713e+02,1.8929149566e+02,-9.2529272832e-02,-1.6765162420e-01,4.5720443109e-02
137500.0000,-1.9637574352e+02,1.5411911063e+02,1.8974494049e+02,-9.1759039046e-02,-1.6829450446e-01,4.4968181575e-02
137510.0000,-1.9728946675e+02,1.5243297919e+02,1.9019085291e+02,-9.0984934232e-02,-1.6893059760e-01,4.4213964287e-02
137520.0000,-1.9819542969e+02,1.5074052090e+02,1.9062921350e+02,-9.0206990213e-02,-1.6955987582e-01,4.3457822590e-02
137530.0000,-1.9909359408e+02,1.4904180409e+02,1.9106000316e+02,-8.9425238987e-02,-1.7018231161e-01,4.2699787918e-02
137540.0000,-1.9998392205e+02,1.4733689726e+02,1.9148320313e+02,-8.8639712727e-02,-1.7079787776e-01,4.1939891799e-02
137550.0000,-2.0086637602e+02,1.4562586922e+02,1.9189879497e+02,-8.7850443782e-02,-1.7140654732e-01,4.1178165849e-02
137560.0000,-2.0174091872e+02,1.4390878909e+02,1.9230676053e+02,-8.7057464669e-02,-1.7200829369e-01,4.0414641770e-02
137570.0000,-2.0260751320e+02,1.4218572624e+02,1.9270708199e+02,-8.6260808074e-02,-1.7260309055e-01,3.9649351347e-02
137580.0000,-2.0346612285e+02,1.4045675032e+02,1.9309974184e+02,-8.5460506856e-02,-1.7319091188e-01,3.8882326452e-02
137590.0000,-2.0431671138e+02,1.3872193121e+02,1.9348472288e+02,-8.4656594037e-02,-1.7377173197e-01,3.8113599038e-02
137600.0000,-2.0515924283e+02,1.3698133906e+02,1.9386200827e+02,-8.3849102805e-02,-1.7434552541e-01,3.7343201138e-02
137610.0000,-2.0599368159e+02,1.3523504426e+02,1.9423158143e+02,-8.3038066513e-02,-1.7491226710e-01,3.6571164866e-02
137620.0000,-2.0681999237e+02,1.3348311746e+02,1.9459342617e+02,-8.2223518676e-02,-1.7547193224e-01,3.5797522413e-02
137630.0000,-2.0763814024e+02,1.3172562952e+02,1.9494752658e+02,-8.1405492968e-02,-1.7602449635e-01,3.5022306046e-02
137640.0000,-2.0844809060e+02,1.2996265155e+02,1.9529386708e+02,-8.0584023224e-02,-1.7656993524e-01,3.4245548107e-02
137650.0000,-2.0924980920e+02,1.2819425489e+02,1.9563243244e+02,-7.9759143435e-02,-1.7710822505e-01,3.3467281013e-02
137660.0000,-2.1004326215e+02,1.2642051107e+02,1.9596320774e+02,-7.8930887750e-02,-1.7763934223e-01,3.2687537249e-02
137670.0000,-2.1082841582e+02,1.2464149201e+02,1.9628617837e+02,-7.8099290466e-02,-1.7816326353e-01,3.1906349372e-02
137680.0000,-2.1160523696e+02,1.2285726982e+02,1.9660133003e+02,-7.7264386039e-02,-1.7867996604e-01,3.1123750002e-02
137690.0000,-2.1237369265e+02,1.2106791681e+02,1.9690864878e+02,-7.6426209070e-02,-1.7918942716e-01,3.0339771832e-02
137700.0000,-2.1313375035e+02,1.1927350550e+02,1.9720812098e+02,-7.5584794313e-02,-1.7969162459e-01,2.9554447616e-02
137710.0000,-2.1388537785e+02,1.1747410864e+02,1.9749973335e+02,-7.4740176667e-02,-1.8018653637e-01,2.8767810172e-02
137720.0000,-2.1462854329e+02,1.1566979920e+02,1.9778347291e+02,-7.3892391180e-02,-1.8067414083e-01,2.7979892383e-02
137730.0000,-2.1536321518e+02,1.1386065037e+02,1.9805932703e+02,-7.3041473039e-02,-1.8115441666e-01,2.7190727189e-02
137740.0000,-2.1608936236e+02,1.1204673554e+02,1.9832728338e+02,-7.2187457577e-02,-1.8162734284e-01,2.6400347589e-02
137750.0000,-2.1680695404e+02,1.1022812831e+02,1.9858733001e+02,-7.1330380266e-02,-1.8209289869e-01,2.5608786641e-02
137760.0000,-2.1751595978e+02,1.0840490246e+02,1.9883945526e+02,-7.0470276719e-02,-1.8255106385e-01,2.4816077457e-02
137770.0000,-2.1821634950e+02,1.0657713201e+02,1.9908364781e+02,-6.9607182683e-02,-1.8300181827e-01,2.4022253204e-02
137780.0000,-2.1890809348e+02,1.0474489113e+02,1.9931989668e+02,-6.8741134043e-02,-1.8344514224e-01,2.3227347101e-02
137790.0000,-2.1959116236e+02,1.0290825423e+02,1.9954819122e+02,-6.7872166816e-02,-1.8388101638e-01,2.2431392416e-02
137800.0000,-2.2026552715e+02,1.0106729587e+02,1.9976852112e+02,-6.7000317152e-02,-1.8430942164e-01,2.1634422468e-02
137810.0000,-2.2093115919e+02,9.9222090822e+01,1.9998087639e+02,-6.6125621330e-02,-1.8473033927e-01,2.0836470622e-02
137820.0000,-2.2158803022e+02,9.7372714055e+01,2.0018524737e+02,-6.5248115758e-02,-1.8514375089e-01,2.0037570291e-02
137830.0000,-2.2223611232e+02,9.5519240718e+01,2.0038162476e+02,-6.4367836970e-02,-1.8554963843e-01,1.9237754927e-02
137840.0000,-2.2287537794e+02,9.3661746152e+01,2.0056999956e+02,-6.3484821624e-02,-1.8594798415e-01,1.8437058029e-02
137850.0000,-2.2350579988e+02,9.1800305891e+01,2.0075036313e+02,-6.2599106500e-02,-1.8633877065e-01,1.7635513132e-02
137860.0000,-2.2412735131e+02,8.9934995663e+01,2.0092270715e+02,-6.1710728502e-02,-1.8672198087e-01,1.6833153812e-02
137870.0000,-2.2474000578e+02,8.8065891337e+01,2.0108702363e+02,-6.0819724648e-02,-1.8709759807e-01,1.6030013683e-02
137880.0000,-2.2534373724e+02,8.6193068859e+01,2.0124330495e+02,-5.9926132082e-02,-1.8746560584e-01,1.5226126396e-02
137890.0000,-2.2593851999e+02,8.4316604415e+01,2.0139154380e+02,-5.9029988056e-02,-1.8782598814e-01,1.4421525636e-02
137900.0000,-2.2652432870e+02,8.2436574353e+01,2.0153173322e+02,-5.8131329940e-02,-1.8817872921e-01,1.3616245118e-02
137910.0000,-2.2710113840e+02,8.0553055172e+01,2.0166386657e+02,-5.7230195214e-02,-1.8852381369e-01,1.2810318591e-02
137920.0000,-2.2766892452e+02,7.8666123521e+01,2.0178793756e+02,-5.6326621468e-02,-1.8886122650e-01,1.2003779829e-02
137930.0000,-2.2822766285e+02,7.6775856196e+01,2.0190394025e+02,-5.5420646402e-02,-1.8919095295e-01,1.1196662638e-02
137940.0000,-2.2877732957e+02,7.4882330136e+01,2.0201186900e+02,-5.4512307821e-02,-1.8951297866e-01,1.0389000847e-02
137950.0000,-2.2931790123e+02,7.2985622417e+01,2.0211171855e+02,-5.3601643636e-02,-1.8982728959e-01,9.5808283099e-03
137960.0000,-2.2984935477e+02,7.1085810248e+01,2.0220348396e+02,-5.2688691859e-02,-1.9013387204e-01,8.7721789046e-03
137970.0000,-2.3037166750e+02,6.9182970963e+01,2.0228716064e+02,-5.1773490605e-02,-1.9043271267e-01,7.9630865290e-03
137980.0000,-2.3088481714e+02,6.7277182015e+01,2.0236274431e+02,-5.0856078086e-02,-1.9072379846e-01,7.1535851009e-03
137990.0000,-2.3138878179e+02,6.5368520967e+01,2.0243023107e+02,-4.9936492614e-02,-1.9100711674e-01,6.3437085564e-03
138000.0000,-2.3188353988e+02,6.3457065592e+01,2.0248961734e+02,-4.9014772594e-02,-1.9128265519e-01,5.5334908444e-03
138010.0000,-2.3236907026e+02,6.1542893792e+01,2.0254089987e+02,-4.8090956520e-02,-1.9155040183e-01,4.7229659280e-03
138020.0000,-2.3284535216e+02,5.9626083542e+01,2.0258407575e+02,-4.7165082984e-02,-1.9181034503e-01,3.9121677840e-03
138030.0000,-2.3331236520e+02,5.7706712936e+01,2.0261914243e+02,-4.6237190663e-02,-1.9206247349e-01,3.1011304001e-03
138040.0000,-2.3377008937e+02,5.5784860180e+01,2.0264609768e+02,-4.5307318324e-02,-1.9230677627e-01,2.2898877730e-03
138050.0000,-2.3421850508e+02,5.3860603590e+01,2.0266493962e+02,-4.4375504819e-02,-1.9254324276e-01,1.4784739071e-03
138060.0000,-2.3465759311e+02,5.1934021585e+01,2.0267566670e+02,-4.3441789083e-02,-1.9277186272e-01,6.6692281244e-04
138070.0000,-2.3508733462e+02,5.0005192680e+01,2.0267827773e+02,-4.2506210134e-02,-1.9299262623e-01,-1.4473149626e-04
138080.0000,-2.3550771119e+02,4.8074195486e+01,2.0267277184e+02,-4.1568807069e-02,-1.9320552374e-01,-9.5645500178e-04
138090.0000,-2.3591870476e+02,4.6141108701e+01,2.0265914851e+02,-4.0629619063e-02,-1.9341054602e-01,-1.7682136858e-03
138100.0000,-2.3632029769e+02,4.4206011112e+01,2.0263740757e+02,-3.9688685369e-02,-1.9360768422e-01,-2.5799735306e-03
138110.0000,-2.3671247272e+02,4.2268981590e+01,2.0260754916e+02,-3.8746045312e-02,-1.9379692981e-01,-3.3917005207e-03
138120.0000,-2.3709521299e+02,4.0330099086e+01,2.0256957378e+02,-3.7801738291e-02,-1.9397827463e-01,-4.2033606448e-03
138130.0000,-2.3746850203e+02,3.8389442633e+01,2.0252348228e+02,-3.6855803773e-02,-1.9415171085e-01,-5.0149198973e-03
138140.0000,-2.3783232375e+02,3.6447091341e+01,2.0246927583e+02,-3.5908281295e-02,-1.9431723099e-01,-5.8263442799e-03
138150.0000,-2.3818666249e+02,3.4503124398e+01,2.0240695595e+02,-3.4959210459e-02,-1.9447482794e-01,-6.6375998039e-03
138160.0000,-2.3853150296e+02,3.2557621071e+01,2.0233652451e+02,-3.4008630932e-02,-1.9462449493e-01,-7.4486524914e-03
138170.0000,-2.3886683026e+02,3.0610660701e+01,2.0225798369e+02,-3.3056582443e-02,-1.9476622552e-01,-8.2594683776e-03
138180.0000,-2.3919262991e+02,2.8662322711e+01,2.0217133603e+02,-3.2103104780e-02,-1.9490001366e-01,-9.0700135122e-03
138190.0000,-2.3950888779e+02,2.6712686601e+01,2.0207658442e+02,-3.1148237788e-02,-1.9502585361e-01,-9.8802539616e-03
138200.0000,-2.3981559021e+02,2.4761831903e+01,2.0197373207e+02,-3.0192021372e-02,-1.9514374000e-01,-1.0690155809e-02
138210.0000,-2.4011272389e+02,2.2809838113e+01,2.0186278254e+02,-2.9234495491e-02,-1.9525366782e-01,-1.1499685152e-02
138220.0000,-2.4040027593e+02,2.0856784855e+01,2.0174373971e+02,-2.8275700157e-02,-1.9535563238e-01,-1.2308808113e-02
138230.0000,-2.4067823383e+02,1.8902751795e+01,2.0161660783e+02,-2.7315675431e-02,-1.9544962937e-01,-1.3117490836e-02
138240.0000,-2.4094658551e+02,1.6947818640e+01,2.0148139147e+02,-2.6354461423e-02,-1.9553565482e-01,-1.3925699489e-02
138250.0000,-2.4120531926e+02,1.4992065132e+01,2.0133809553e+02,-2.5392098289e-02,-1.9561370510e-01,-1.4733400266e-02
138260.0000,-2.4145442379e+02,1.3035571046e+01,2.0118672527e+02,-2.4428626232e-02,-1.9568377695e-01,-1.5540559388e-02
138270.0000,-2.4169388822e+02,1.1078416186e+01,2.0102728626e+02,-2.3464085495e-02,-1.9574586744e-01,-1.6347143103e-02
138280.0000,-2.4192370207e+02,9.1206803777e+00,2.0085978444e+02,-2.2498516363e-02,-1.9579997402e-01,-1.7153117692e-02
138290.0000,-2.4214385523e+02,7.1624434659e+00,2.0068422606e+02,-2.1531959162e-02,-1.9584609445e-01,-1.7958449465e-02
138300.0000,-2.4235433805e+02,5.2037853054e+00,2.0050061771e+02,-2.0564454251e-02,-1.9588422688e-01,-1.8763104769e-02
138310.0000,-2.4255514126e+02,3.2447857546e+00,2.0030896634e+02,-1.9596042028e-02,-1.9591436978e-01,-1.9567049981e-02
138320.0000,-2.4274625598e+02,1.2855246671e+00,2.0010927919e+02,-1.8626762923e-02,-1.9593652199e-01,-2.0370251517e-02
138330.0000,-2.4292767375e+02,-6.7391804064e-01,1.9990156389e+02,-1.7656657395e-02,-1.9595068268e-01,-2.1172675835e-02
138340.0000,-2.4309938651e+02,-2.6334623827e+00,1.9968582838e+02,-1.6685765929e-02,-1.9595685140e-01,-2.1974289432e-02
138350.0000,-2.4326138659e+02,-4.5930284424e+00,1.9946208092e+02,-1.5714129041e-02,-1.9595502804e-01,-2.2775058847e-02
138360.0000,-2.4341366674e+02,-6.5525362986e+00,1.9923033013e+02,-1.4741787270e-02,-1.9594521282e-01,-2.3574950660e-02
138370.0000,-2.4355622012e+02,-8.5119060313e+00,1.9899058495e+02,-1.3768781180e-02,-1.9592740633e-01,-2.4373931499e-02
138380.0000,-2.4368904029e+02,-1.0471057727e+01,1.9874285465e+02,-1.2795151353e-02,-1.9590160951e-01,-2.5171968037e-02
138390.0000,-2.4381212120e+02,-1.2429911487e+01,1.9848714886e+02,-1.1820938394e-02,-1.9586782364e-01,-2.5969026994e-02
138400.0000,-2.4392545724e+02,-1.4388387425e+01,1.9822347751e+02,-1.0846182921e-02,-1.9582605034e-01,-2.6765075140e-02
138410.0000,-2.4402904318e+02,-1.6346405681e+01,1.9795185086e+02,-9.8709255697e-03,-1.9577629160e-01,-2.7560079298e-02
138420.0000,-2.4412287420e+02,-1.8303886418e+01,1.9767227954e+02,-8.8952069895e-03,-1.9571854975e-01,-2.8354006341e-02
138430.0000,-2.4420694590e+02,-2.0260749828e+01,1.9738477447e+02,-7.9190678399e-03,-1.9565282747e-01,-2.9146823198e-02
138440.0000,-2.4428125428e+02,-2.2216916134e+01,1.9708934692e+02,-6.9425487901e-03,-1.9557912777e-01,-2.9938496853e-02
138450.0000,-2.4434579574e+02,-2.4172305593e+01,1.9678600848e+02,-5.9656905169e-03,-1.9549745403e-01,-3.0728994346e-02
138460.0000,-2.4440056708e+02,-2.6126838496e+01,1.9647477109e+02,-4.9885337023e-03,-1.9540780996e-01,-3.1518282779e-02
138470.0000,-2.4444556554e+02,-2.8080435172e+01,1.9615564698e+02,-4.0111190314e-03,-1.9531019964e-01,-3.2306329313e-02
138480.0000,-2.4448078874e+02,-3.0033015987e+01,1.9582864874e+02,-3.0334871905e-03,-1.9520462746e-01,-3.3093101171e-02
138490.0000,-2.4450623470e+02,-3.1984501344e+01,1.9549378929e+02,-2.0556788651e-03,-1.9509109820e-01,-3.3878565641e-02
138500.0000,-2.4452190187e+02,-3.3934811681e+01,1.9515108186e+02,-1.0777347373e-03,-1.9496961695e-01,-3.4662690076e-02
138510.0000,-2.4452778909e+02,-3.5883867477e+01,1.9480054002e+02,-9.9695484186e-05,-1.9484018916e-01,-3.5445441896e-02
138520.0000,-2.4452389561e+02,-3.7831589244e+01,1.9444217766e+02,8.7839822455e-04,-1.9470282062e-01,-3.6226788592e-02
138530.0000,-2.4451022108e+02,-3.9777897646e+01,1.9407600900e+02,1.8565057235e-03,-1.9455751748e-01,-3.7006697720e-02
138540.0000,-2.4448676558e+02,-4.1722713390e+01,1.9370204857e+02,2.8345863586e-03,-1.9440428620e-01,-3.7785136905e-02
138550.0000,-2.4445352958e+02,-4.3665957214e+01,1.9332031123e+02,3.8125994894e-03,-1.9424313361e-01,-3.8562073852e-02
138560.0000,-2.4441051396e+02,-4.5607549928e+01,1.9293081216e+02,4.7905044894e-03,-1.9407406688e-01,-3.9337476335e-02
138570.0000,-2.4435771999e+02,-4.7547412418e+01,1.9253356688e+02,5.7682607483e-03,-1.9389709350e-01,-4.0111312206e-02
138580.0000,-2.4429514938e+02,-4.9485465650e+01,1.9212859122e+02,6.7458276733e-03,-1.9371222133e-01,-4.0883549393e-02
138590.0000,-2.4422280421e+02,-5.1421630668e+01,1.9171590131e+02,7.7231646920e-03,-1.9351945856e-01,-4.1654155903e-02
138600.0000,-2.4414068699e+02,-5.3355828603e+01,1.9129551363e+02,8.7002312533e-03,-1.9331881370e-01,-4.2423099824e-02
138610.0000,-2.4404880062e+02,-5.5287980677e+01,1.9086744497e+02,9.6769868301e-03,-1.9311029563e-01,-4.3190349325e-02
138620.0000,-2.4394714842e+02,-5.7218008205e+01,1.9043171242e+02,1.0653390920e-02,-1.9289391355e-01,-4.3955872656e-02
138630.0000,-2.4383573410e+02,-5.9145832605e+01,1.8998833340e+02,1.1629403049e-02,-1.9266967700e-01,-4.4719638152e-02
138640.0000,-2.4371456179e+02,-6.1071375406e+01,1.8953732565e+02,1.2604982771e-02,-1.9243759585e-01,-4.5481614235e-02
138650.0000,-2.4358363601e+02,-6.2994558250e+01,1.8907870721e+02,1.3580089671e-02,-1.9219768032e-01,-4.6241769411e-02
138660.0000,-2.4344296170e+02,-6.4915302893e+01,1.8861249643e+02,1.4554683366e-02,-1.9194994096e-01,-4.7000072276e-02
138670.0000,-2.4329254419e+02,-6.6833531072e+01,1.8813871203e+02,1.5528723514e-02,-1.9169438866e-01,-4.7756491521e-02
138680.0000,-2.4313238921e+02,-6.8749164695e+01,1.8765737298e+02,1.6502169808e-02,-1.9143103462e-01,-4.8510995926e-02
138690.0000,-2.4296250291e+02,-7.0662125803e+01,1.8716849860e+02,1.7474981979e-02,-1.9115989042e-01,-4.9263554364e-02
138700.0000,-2.4278289182e+02,-7.2572336549e+01,1.8667210849e+02,1.8447119799e-02,-1.9088096792e-01,-5.0014135801e-02
138710.0000,-2.4259356290e+02,-7.4479719208e+01,1.8616822259e+02,1.9418543082e-02,-1.9059427936e-01,-5.0762709300e-02
138720.0000,-2.4239452349e+02,-7.6384196175e+01,1.8565686114e+02,2.0389211685e-02,-1.9029983726e-01,-5.1509244021e-02
138730.0000,-2.4218578134e+02,-7.8285689978e+01,1.8513804466e+02,2.1359085515e-02,-1.8999765451e-01,-5.2253709220e-02
138740.0000,-2.4196734459e+02,-8.0184123278e+01,1.8461179401e+02,2.2328124523e-02,-1.8968774432e-01,-5.2996074256e-02
138750.0000,-2.4173922180e+02,-8.2079418874e+01,1.8407813035e+02,2.3296288712e-02,-1.8937012020e-01,-5.3736308587e-02
138760.0000,-2.4150142190e+02,-8.3971499706e+01,1.8353707513e+02,2.4263538134e-02,-1.8904479603e-01,-5.4474381773e-02
