station,t,rho_km,rho_dot_km_s,elev_rad
Station 1,6250.0,6313.1055961119155,3.476252921830126,0.24434998991174417
Station 1,6260.0,6347.907040031691,3.484162095720793,0.2373713867829683
Station 1,6270.0,6382.78964058376,3.491827873068977,0.2304344708749759
Station 1,6280.0,6417.746803601383,3.4992507425441564,0.22353874168958954
Station 1,6290.0,6452.772784617973,3.506435649011965,0.2166837011154875
Station 1,6300.0,6487.870003694315,3.513387636852436,0.20986885370235173
Station 1,6310.0,6523.040657638908,3.520111729812064,0.20309370691336434
Station 1,6320.0,6558.275185160633,3.526608784148364,0.19635777134219753
Station 1,6330.0,6593.572758424268,3.532884032396501,0.18966056092798453
Station 1,6340.0,6628.930757905709,3.538941963652015,0.1830015931695338
Station 1,6350.0,6664.349935035473,3.5447841418216037,0.17638038928992592
Station 2,9970.0,6657.7349562029995,-3.6274224646454214,0.1751124429850477
Station 2,9980.0,6621.483536378737,-3.622952585527775,0.18187335021602757
Station 2,9990.0,6585.277405189785,-3.6182837846947202,0.18867684521679948
Station 2,10000.0,6549.117022275703,-3.6134183352584714,0.19552357826595212
Station 2,10010.0,6513.008170672324,-3.608348864215929,0.2024142101102787
Station 2,10020.0,6476.951106330142,-3.603076238386079,0.20934941206084445
Station 2,10030.0,6440.947694158772,-3.5975941122805937,0.2163298660989416
Station 2,10040.0,6405.000491139061,-3.591895831424215,0.2233562649777948
Station 2,10050.0,6369.11184188365,-3.585981402487996,0.23042931231935013
Station 2,10060.0,6333.28007806661,-3.5798494625321964,0.2375497227056471
Station 2,10070.0,6297.515430084913,-3.57348838518701,0.24471822176424315
Station 2,10080.0,6261.812175042558,-3.566898781506848,0.2519355462471189
Station 2,10090.0,6226.174408891695,-3.5600787891618393,0.259202444102465
Station 2,10100.0,6190.611172540043,-3.5530197256057416,0.26651967453870834
Station 2,10110.0,6155.117381430371,-3.5457216370476274,0.2738880080801077
Station 2,10120.0,6119.698509657619,-3.5381767221672855,0.2813082266131882
Station 2,10130.0,6084.355564059192,-3.530379257487501,0.28878112342326645
Station 2,10140.0,6049.0912145482935,-3.5223282196863517,0.2963075032202543
Station 2,10150.0,6013.908460240081,-3.514016333866827,0.30388818215289315
Station 2,10160.0,5978.812710113405,-3.5054416139857487,0.31152398781052265
Station 2,10170.0,5943.800661847345,-3.4965973088711757,0.31921575921143236
Station 2,10180.0,5908.879550765832,-3.4874766691177888,0.3269643467767958
Station 2,10190.0,5874.052086780139,-3.4780772093979135,0.33477061228913835
Station 2,10200.0,5839.319589397947,-3.468396169405642,0.34263542883422393
Station 2,10210.0,5804.6856988155,-3.458421610626413,0.3505596807251958
Station 2,10220.0,5770.152263366695,-3.4481498495179883,0.35854426340774326
Station 2,10230.0,5735.7234418975395,-3.437578652474218,0.36659008334500864
Station 2,10240.0,5701.402878392419,-3.426703214895686,0.37469805788087696
Station 2,10250.0,5667.1915953152065,-3.41551466766632,0.3828691150802416
Station 2,10260.0,5633.093479354334,-3.404006274306324,0.39110419354475223
Station 2,10270.0,5599.111483691203,-3.3921718023815672,0.3994042422024979
Station 2,10280.0,5565.249945087434,-3.3800097851820965,0.40777022007000735
Station 2,10290.0,5531.512507424396,-3.3675080932547243,0.4162030959848694
Station 2,10300.0,5497.9014246314455,-3.3546670299302748,0.4247038483072146
Station 2,10310.0,5464.421411486779,-3.341475574453167,0.43327346458822097
Station 2,10320.0,5431.07298123158,-3.327927653293636,0.4419129412037306
Station 2,10330.0,5397.862032858559,-3.314018047272625,0.45062328295100845
Station 2,10340.0,5364.793320213857,-3.2997374138735354,0.4594055026065752
Station 2,10350.0,5331.871512526475,-3.2850811779773044,0.46826062044215405
Station 2,10360.0,5299.092873663658,-3.2700444474149166,0.4771896636779134
Station 2,10370.0,5266.468934117294,-3.2546128788313293,0.4861936659337829
Station 2,10380.0,5234.0025692764875,-3.2387866310559823,0.49527366660935496
Station 2,10390.0,5201.69756665182,-3.2225565100734643,0.5044307102065568
Station 2,10400.0,5169.553211784918,-3.2059146762899764,0.5136658456068816
Station 2,10410.0,5137.579240698415,-3.1888504015024224,0.5229801252933609
Station 2,10420.0,5105.775960246922,-3.1713607114517126,0.5323746045147552
Station 2,10430.0,5074.151692092051,-3.1534361520249217,0.5418503403893495
Station 2,10440.0,5042.7102943635,-3.1350685835387786,0.5514083909457438
Station 2,10450.0,5011.452860894765,-3.116250124184865,0.5610498140979856
Station 2,10460.0,4980.3871888154745,-3.096976982048593,0.5707756665523614
Station 2,10470.0,4949.514258516284,-3.07723505926925,0.5805870026431754
Station 2,10480.0,4918.844759435054,-3.0570169197014176,0.5904848730948263
Station 2,10490.0,4888.377975828842,-3.03631827700203,0.6004703237075291
Station 2,10500.0,4858.117414183084,-3.015130228469793,0.6105443939640337
Station 2,10510.0,4828.075925526901,-2.993443007974645,0.6207081155547663
Station 2,10520.0,4798.25152480731,-2.9712468760923354,0.630962510818852
Station 2,10530.0,4768.653884624016,-2.948538003773953,0.6413085910985808
Station 2,10540.0,4739.2830125764885,-2.9253056687321313,0.6517473550049795
Station 2,10550.0,4710.14906631472,-2.9015412115276242,0.6622797865922524
Station 2,10560.0,4681.253701919448,-2.8772360300046285,0.6729068534390381
Station 2,10570.0,4652.605535734973,-2.8523827969240267,0.6836295046345626
Station 2,10580.0,4624.210097245714,-2.8269730950367804,0.6944486686679993
Station 2,10590.0,4596.06968586359,-2.8010013524309882,0.7053652512195571
Station 2,10600.0,4568.188143844502,-2.7744563646750016,0.7163801328520709
Station 2,10610.0,4540.580801483912,-2.7473312427641954,0.7274941666021582
Station 2,10620.0,4513.245433232627,-2.719616793335489,0.7387081754703322
Station 2,10630.0,4486.189002094321,-2.6913077933252554,0.7500229498097867
Station 2,10640.0,4459.420301148154,-2.6623922614995874,0.7614392446139601
Station 2,10650.0,4432.944428911662,-2.632870111345676,0.7729577767034
Station 2,10660.0,4406.766701910715,-2.6027269128663453,0.7845792218128723
Station 2,10670.0,4380.892315060365,-2.571958605302865,0.796304211580133
Station 2,10680.0,4355.32824958377,-2.5405585579308405,0.8081333304382833
Station 2,10690.0,4330.081666897343,-2.5085221305028567,0.820067112414112
Station 2,10700.0,4305.158295075066,-2.475836582825993,0.832106037835381
Station 2,10710.0,4280.5696676343805,-2.4425074463403664,0.8442505299505454
Station 2,10720.0,4256.31192539791,-2.4085158691824384,0.8565009514572037
Station 2,10730.0,4232.399183143803,-2.373863306049082,0.8688576009545441
Station 2,10740.0,4208.837788027091,-2.338543560222324,0.8813207093491984
Station 2,10750.0,4185.63130783197,-2.3025549768459768,0.893890436157503
Station 2,10760.0,4162.78858625143,-2.2658896477087453,0.9065668657580211
Station 2,10770.0,4140.3165030230775,-2.22854795663777,0.9193500035882719
Station 2,10780.0,4118.219436797861,-2.1905224948811126,0.9322397722916302
Station 2,10790.0,4096.5066043817405,-2.1518140805720507,0.9452360078208333
Station 2,10800.0,4075.185769727648,-2.112419939913959,0.9583384555043606
Station 2,10810.0,4054.261604012048,-2.072338666197322,0.9715467660814545
Station 2,10820.0,4033.7403262103244,-2.0315690038383702,0.9848604917107314
Station 2,10830.0,4013.6313125096194,-1.9901150182851317,0.9982790819560426
Station 2,10840.0,3993.940372406124,-1.9479707170035159,1.0118018797513477
Station 2,10850.0,3974.676097633178,-1.9051444940435625,1.0254281173437487
Station 2,10860.0,3955.8422295818636,-1.8616322094963316,1.0391569122102098
Station 2,10870.0,3937.4461976042726,-1.8174380868498305,1.0529872629386534
Station 2,10880.0,3919.4933843761714,-1.7725721465077138,1.0669180450576676
Station 2,10890.0,3901.995006453899,-1.7270343862812376,1.0809480067904866
Station 2,10900.0,3884.954536956483,-1.6808314783321312,1.095075764697618
Station 2,10910.0,3868.383096422049,-1.6339701199812335,1.109299799157539
Station 2,10920.0,3852.2781017800094,-1.5864577547253385,1.1236184496151054
Station 2,10930.0,3836.654223633836,-1.538301202043232,1.1380299095010045
Station 2,10940.0,3821.5141871844,-1.489512732134974,1.152532220690429
Station 2,10950.0,3806.8662366911026,-1.4401050528075137,1.1671232673217697
Station 2,10960.0,3792.713597692927,-1.3900824006935928,1.181800768731835
Station 2,10970.0,3779.0658201900796,-1.3394609958376646,1.1965622711759631
Station 2,10980.0,3765.9264549280815,-1.2882581285434807,1.2114051378791892
Station 2,10990.0,3753.3008342377975,-1.2364829803053659,1.226326536793272
Station 2,11000.0,3741.1998139175976,-1.1841524801290395,1.2413234251908323
Station 2,11010.0,3729.622644876888,-1.131286790843644,1.2563925298766188
Station 2,11020.0,3718.576498711467,-1.077902627405855,1.2715303212815217
Station 2,11030.0,3708.067088471912,-1.0240165369681282,1.2867329789383475
Station 2,11040.0,3698.0977701000807,-0.9696466239951435,1.301996344674491
Station 2,11050.0,3688.6740380212937,-0.91481758025184,1.3173158580529019
Station 2,11060.0,3679.802438308266,-0.8595530909638744,1.3326864657335666
Station 2,11070.0,3671.4839186390373,-0.8038685362191061,1.3481024917811897
Station 2,11080.0,3663.726609359185,-0.7477945191174807,1.3635574481813044
Station 2,11090.0,3656.529511864543,-0.6913511052380156,1.3790437514507348
Station 2,11100.0,3649.897626935045,-0.634563570557034,1.3945522873653244
Station 2,11110.0,3643.839542251372,-0.5774605050218503,1.4100717215095426
Station 2,11120.0,3638.3517606241167,-0.5200678254993705,1.4255873673942296
Station 2,11130.0,3633.437917865154,-0.462412766551564,1.441079248114012
Station 2,11140.0,3629.10471560133,-0.40452364155551734,1.45651860613536
Station 2,11150.0,3625.3505357999597,-0.34642210074072427,1.4718612286540464
Station 2,11160.0,3622.175174805753,-0.28815143946395894,1.4870337186444051
Station 2,11170.0,3619.587566732451,-0.22972968136649483,1.5019026552714188
Station 2,11180.0,3617.5829821759485,-0.17119000437439819,1.5161977542028324
Station 2,11190.0,3616.162319096786,-0.11256589488169252,1.5292992559966943
Station 2,11200.0,3615.330555910094,-0.05388198616942706,1.5396411135482635
Station 2,11210.0,3615.0846301933893,0.004828079570004623,1.5438206164137733
Station 2,11220.0,3615.4269788145652,0.06353304283652036,1.5392787912189239
Station 2,11230.0,3616.3562608404136,0.1222062232777122,1.52875672915673
Station 2,11240.0,3617.8726540036805,0.18081514518929276,1.5155808456634574
Station 2,11250.0,3619.9716500820637,0.23932695191507614,1.5012533525966019
Station 2,11260.0,3622.656058601552,0.297714870920012,1.4863698546512005
Station 2,11270.0,3625.9229157387713,0.3559465528739407,1.4711915572622087
Station 2,11280.0,3629.7752640314116,0.4139956455051321,1.4558480733262922
Station 2,11290.0,3634.20393165104,0.47182921738368705,1.4404110156313656
Station 2,11300.0,3639.2119054833724,0.5294227366704352,1.4249236776253875
Station 2,11310.0,3644.793030465013,0.5867476359855511,1.4094143033224102
Station 2,11320.0,3650.9440690213437,0.6437729147622779,1.3939025618417349
Station 2,11330.0,3657.6675451421743,0.7004784196309226,1.3784029429881999
Station 2,11340.0,3664.9538062583447,0.7568288953628649,1.3629266476779491
Station 2,11350.0,3672.8022893811653,0.8128092642872969,1.347482694126948
Station 2,11360.0,3681.208371632448,0.8683909477225316,1.3320785928410108
Station 2,11370.0,3690.16992444963,0.9235506109075343,1.316720773423085
Station 2,11380.0,3699.6790208226366,0.9782676371815817,1.3014148628273217
Station 2,11390.0,3709.732914411513,1.0325160992639348,1.2861658716405193
Station 2,11400.0,3720.3282558511314,1.086278141622457,1.2709783217319974
Station 2,11410.0,3731.4566316550563,1.1395349998391748,1.2558563355664336
Station 2,11420.0,3743.1161888085016,1.192265781795023,1.2408036998920664
Station 2,11430.0,3755.300666322803,1.2444576178028766,1.2258239119725651
Station 2,11440.0,3768.00306555571,1.2960909430330727,1.2109202137308754
Station 2,11450.0,3781.218799304859,1.3471462772077063,1.1960956173889927
Station 2,11460.0,3794.9460764988403,1.3976156090553267,1.1813529251127386
Station 2,11470.0,3809.171265199657,1.4474840539029104,1.1666947443242872
Station 2,11480.0,3823.890645586312,1.4967384074716186,1.1521234998853986
Station 2,11490.0,3839.102000353066,1.5453669659414209,1.1376414440215972
Station 2,11500.0,3854.796064924405,1.5933587562747287,1.1232506645979776
Station 2,11510.0,3870.966457083555,1.6407039855635068,1.1089530921938664
Station 2,11520.0,3887.609402655149,1.6874003060688152,1.094750506303223
Station 2,11530.0,3904.715240214209,1.7334297647462897,1.0806445409008227
Station 2,11540.0,3922.275819437281,1.7787957188546117,1.0666366895508752
Station 2,11550.0,3940.288981757753,1.823489526277824,1.0527283101880436
Station 2,11560.0,3958.7425393291305,1.8675035471369819,1.0389206296661777
Station 2,11570.0,3977.635507084982,1.9108395596249503,1.0252147481440832
Station 2,11580.0,3996.9565288590666,1.9534909688851645,1.011611643358214
Station 2,11590.0,4016.7027611270328,1.9954533886338441,0.9981121748173826
Station 2,11600.0,4036.8653013476455,2.036727194628082,0.9847170879434834
Station 2,11610.0,4057.4357526492695,2.0773179262121237,0.9714270181737711
Station 2,11620.0,4078.40931362582,2.117218722153002,0.9582424950338946
Station 2,11630.0,4099.776704488759,2.1564312075723286,0.9451639461860973
Station 2,11640.0,4121.535541738983,2.194957723520513,0.9321917014534812
Station 2,11650.0,4143.675444474661,2.232801173898096,0.9193259968186176
Station 2,11660.0,4166.188944604976,2.269961687774739,0.9065669783929597
Station 2,11670.0,4189.069601226827,2.3064465120841633,0.8939147063522482
Station 2,11680.0,4212.3153431922865,2.342255133481791,0.8813691588322825
Station 2,11690.0,4235.914108434641,2.3773932789543646,0.8689302357789768
Station 2,11700.0,4259.860047077119,2.4118684736004044,0.8565977627464361
Station 2,11710.0,4284.147960680614,2.445677619824293,0.8443714946368124
Station 2,11720.0,4308.771286137193,2.4788353641718444,0.832251119375892
Station 2,11730.0,4333.724661904031,2.511341401551397,0.8202362615186697
Station 2,11740.0,4358.996899704349,2.5432045906870373,0.808326485779568
Station 2,11750.0,4384.587124197963,2.5744256966150507,0.7965213004823987
Station 2,11760.0,4410.481434372505,2.6050224999937073,0.7848201609256947
Station 2,11770.0,4436.684249535905,2.6349918002752317,0.7732224726595299
Station 2,11780.0,4463.1826365636325,2.6643467189504513,0.7617275946704899
Station 2,11790.0,4489.970558882402,2.6930908046568693,0.7503348424719952
Station 2,11800.0,4517.040303225376,2.721232024517759,0.7390434910976509
Station 2,11810.0,4544.392989830862,2.748782125839059,0.7278527779754806
Station 2,11820.0,4572.0155844359615,2.7757420337905234,0.716761905730694
Station 2,11830.0,4599.905473694371,2.8021227149171493,0.7057700448960366
Station 2,11840.0,4628.055267628097,2.827937148145538,0.6948763364904426
Station 2,11850.0,4656.462119995363,2.853182902674092,0.6840798945088802
Station 2,11860.0,4685.117789271021,2.8778772578579193,0.6733798083111161
Station 2,11870.0,4714.016239604617,2.902026783686512,0.662775144910101
Station 2,11880.0,4743.152889132247,2.9256345978910345,0.6522649511609709
Station 2,11890.0,4772.528923556746,2.948715256221243,0.6418482558519514
Station 2,11900.0,4802.1292224380295,2.9712736659910197,0.6315240716986983
Station 2,11910.0,4831.9522918267,2.993319928557021,0.621291397243836
Station 2,11920.0,4861.992445381298,3.0148568188233345,0.6111492186636275
Station 2,11930.0,4892.24665098225,3.035900809667883,0.6010965114839102
Station 2,11940.0,4922.707669695995,3.0564563036248966,0.5911322422075432
Station 2,11950.0,4953.376185809958,3.0765287456026233,0.5812553698557529
Station 2,11960.0,4984.238165881254,3.0961302439350296,0.5714648474258494
Station 2,11970.0,5015.296465218661,3.115267721802843,0.5617596232678662
Station 2,11980.0,5046.541723163631,3.1339470690761124,0.5521386423827438
Station 2,11990.0,5077.97072330865,3.152178671209726,0.5426008476447053
Station 2,12000.0,5109.584979722411,3.1699691717967227,0.5331451809505128
Station 2,12010.0,5141.372254190818,3.187329031306761,0.5237705842982889
Station 2,12020.0,5173.3311957597725,3.2042616642263724,0.5144760007986152
Station 2,12030.0,5205.454753157612,3.220775675331347,0.5052603756205744
Station 2,12040.0,5237.743009458711,3.236880575906214,0.4961226568754077
Station 2,12050.0,5270.191286072934,3.252581096903026,0.487061796440421
Station 2,12060.0,5302.792772613661,3.2678892145475067,0.4780767507257185
Station 2,12070.0,5335.546728759828,3.2828053834998023,0.46916648138633127
Station 2,12080.0,5368.449271377629,3.2973423382214033,0.4603299559822266
Station 2,12090.0,5401.49296256295,3.31150433204414,0.45156614858863486
Station 2,12100.0,5434.67697968494,3.325298576252214,0.44287404035908956
Station 2,12110.0,5467.998341880475,3.3387339142961476,0.43425262004348053
