Time(s),Delta_X(km),Delta_Y(km),Delta_Z(km),Delta_VX(km/s),Delta_VY(km/s),Delta_VZ(km/s)
90210.0000,-7.2261329144e+02,-1.2373807811e+03,3.8400900795e+02,5.6954108825e-01,-4.9235732857e-01,-5.5413248113e-01
90220.0000,-7.1690363880e+02,-1.2422794669e+03,3.7846018997e+02,5.7238557366e-01,-4.8737660175e-01,-5.5562736559e-01
90230.0000,-7.1116565753e+02,-1.2471282488e+03,3.7289653574e+02,5.7520679511e-01,-4.8237655912e-01,-5.5709972259e-01
90240.0000,-7.0539958082e+02,-1.2519269345e+03,3.6731827079e+02,5.7800464642e-01,-4.7735741132e-01,-5.5854950045e-01
90250.0000,-6.9960564288e+02,-1.2566753341e+03,3.6172562117e+02,5.8077902245e-01,-4.7231936964e-01,-5.5997664848e-01
90260.0000,-6.9378407899e+02,-1.2613732596e+03,3.5611881343e+02,5.8352981918e-01,-4.6726264590e-01,-5.6138111697e-01
90270.0000,-6.8793512545e+02,-1.2660205255e+03,3.5049807460e+02,5.8625693364e-01,-4.6218745251e-01,-5.6276285723e-01
90280.0000,-6.8205901961e+02,-1.2706169479e+03,3.4486363221e+02,5.8896026396e-01,-4.5709400242e-01,-5.6412182153e-01
90290.0000,-6.7615599980e+02,-1.2751623454e+03,3.3921571425e+02,5.9163970932e-01,-4.5198250915e-01,-5.6545796314e-01
90300.0000,-6.7022630537e+02,-1.2796565386e+03,3.3355454918e+02,5.9429517003e-01,-4.4685318673e-01,-5.6677123633e-01
90310.0000,-6.6427017667e+02,-1.2840993504e+03,3.2788036590e+02,5.9692654745e-01,-4.4170624971e-01,-5.6806159634e-01
90320.0000,-6.5828785501e+02,-1.2884906056e+03,3.2219339377e+02,5.9953374406e-01,-4.3654191319e-01,-5.6932899940e-01
90330.0000,-6.5227958269e+02,-1.2928301313e+03,3.1649386257e+02,6.0211666340e-01,-4.3136039272e-01,-5.7057340275e-01
90340.0000,-6.4624560296e+02,-1.2971177568e+03,3.1078200251e+02,6.0467521012e-01,-4.2616190439e-01,-5.7179476460e-01
90350.0000,-6.4018616002e+02,-1.3013533135e+03,3.0505804421e+02,6.0720928998e-01,-4.2094666473e-01,-5.7299304415e-01
90360.0000,-6.3410149902e+02,-1.3055366350e+03,2.9932221869e+02,6.0971880979e-01,-4.1571489079e-01,-5.7416820158e-01
90370.0000,-6.2799186600e+02,-1.3096675569e+03,2.9357475738e+02,6.1220367751e-01,-4.1046680003e-01,-5.7532019809e-01
90380.0000,-6.2185750794e+02,-1.3137459173e+03,2.8781589206e+02,6.1466380216e-01,-4.0520261040e-01,-5.7644899582e-01
90390.0000,-6.1569867273e+02,-1.3177715562e+03,2.8204585491e+02,6.1709909387e-01,-3.9992254027e-01,-5.7755455792e-01
90400.0000,-6.0951560914e+02,-1.3217443159e+03,2.7626487847e+02,6.1950946390e-01,-3.9462680844e-01,-5.7863684854e-01
90410.0000,-6.0330856682e+02,-1.3256640409e+03,2.7047319563e+02,6.2189482456e-01,-3.8931563414e-01,-5.7969583277e-01
90420.0000,-5.9707779630e+02,-1.3295305778e+03,2.6467103962e+02,6.2425508931e-01,-3.8398923700e-01,-5.8073147674e-01
90430.0000,-5.9082354897e+02,-1.3333437756e+03,2.5885864401e+02,6.2659017270e-01,-3.7864783707e-01,-5.8174374751e-01
90440.0000,-5.8454607706e+02,-1.3371034853e+03,2.5303624269e+02,6.2889999037e-01,-3.7329165475e-01,-5.8273261316e-01
90450.0000,-5.7824563366e+02,-1.3408095602e+03,2.4720406986e+02,6.3118445910e-01,-3.6792091086e-01,-5.8369804273e-01
90460.0000,-5.7192247265e+02,-1.3444618557e+03,2.4136236005e+02,6.3344349675e-01,-3.6253582657e-01,-5.8464000625e-01
90470.0000,-5.6557684876e+02,-1.3480602296e+03,2.3551134806e+02,6.3567702230e-01,-3.5713662340e-01,-5.8555847472e-01
90480.0000,-5.5920901751e+02,-1.3516045418e+03,2.2965126897e+02,6.3788495584e-01,-3.5172352323e-01,-5.8645342013e-01
90490.0000,-5.5281923521e+02,-1.3550946545e+03,2.2378235815e+02,6.4006721857e-01,-3.4629674828e-01,-5.8732481544e-01
90500.0000,-5.4640775896e+02,-1.3585304320e+03,2.1790485124e+02,6.4222373281e-01,-3.4085652111e-01,-5.8817263459e-01
90510.0000,-5.3997484663e+02,-1.3619117408e+03,2.1201898413e+02,6.4435442197e-01,-3.3540306456e-01,-5.8899685248e-01
90520.0000,-5.3352075685e+02,-1.3652384499e+03,2.0612499295e+02,6.4645921061e-01,-3.2993660183e-01,-5.8979744501e-01
90530.0000,-5.2704574900e+02,-1.3685104302e+03,2.0022311406e+02,6.4853802436e-01,-3.2445735637e-01,-5.9057438903e-01
90540.0000,-5.2055008319e+02,-1.3717275551e+03,1.9431358407e+02,6.5059078999e-01,-3.1896555195e-01,-5.9132766237e-01
90550.0000,-5.1403402027e+02,-1.3748897002e+03,1.8839663978e+02,6.5261743539e-01,-3.1346141261e-01,-5.9205724384e-01
90560.0000,-5.0749782179e+02,-1.3779967430e+03,1.8247251823e+02,6.5461788955e-01,-3.0794516267e-01,-5.9276311319e-01
90570.0000,-5.0094175002e+02,-1.3810485638e+03,1.7654145662e+02,6.5659208258e-01,-3.0241702669e-01,-5.9344525117e-01
90580.0000,-4.9436606792e+02,-1.3840450448e+03,1.7060369237e+02,6.5853994570e-01,-2.9687722949e-01,-5.9410363948e-01
90590.0000,-4.8777103911e+02,-1.3869860703e+03,1.6465946306e+02,6.6046141126e-01,-2.9132599613e-01,-5.9473826079e-01
90600.0000,-4.8115692792e+02,-1.3898715274e+03,1.5870900644e+02,6.6235641272e-01,-2.8576355190e-01,-5.9534909871e-01
90610.0000,-4.7452399930e+02,-1.3927013048e+03,1.5275256042e+02,6.6422488465e-01,-2.8019012233e-01,-5.9593613785e-01
90620.0000,-4.6787251888e+02,-1.3954752940e+03,1.4679036306e+02,6.6606676274e-01,-2.7460593312e-01,-5.9649936376e-01
90630.0000,-4.6120275291e+02,-1.3981933884e+03,1.4082265256e+02,6.6788198379e-01,-2.6901121020e-01,-5.9703876293e-01
90640.0000,-4.5451496828e+02,-1.4008554839e+03,1.3484966726e+02,6.6967048574e-01,-2.6340617969e-01,-5.9755432284e-01
90650.0000,-4.4780943247e+02,-1.4034614784e+03,1.2887164561e+02,6.7143220762e-01,-2.5779106790e-01,-5.9804603191e-01
90660.0000,-4.4108641359e+02,-1.4060112724e+03,1.2288882617e+02,6.7316708958e-01,-2.5216610129e-01,-5.9851387951e-01
90670.0000,-4.3434618034e+02,-1.4085047683e+03,1.1690144759e+02,6.7487507290e-01,-2.4653150650e-01,-5.9895785596e-01
90680.0000,-4.2758900198e+02,-1.4109418711e+03,1.1090974865e+02,6.7655609996e-01,-2.4088751032e-01,-5.9937795254e-01
90690.0000,-4.2081514837e+02,-1.4133224879e+03,1.0491396817e+02,6.7821011428e-01,-2.3523433970e-01,-5.9977416147e-01
90700.0000,-4.1402488991e+02,-1.4156465280e+03,9.8914345064e+01,6.7983706046e-01,-2.2957222170e-01,-6.0014647592e-01
90710.0000,-4.0721849755e+02,-1.4179139032e+03,9.2911118315e+01,6.8143688423e-01,-2.2390138353e-01,-6.0049489000e-01
90720.0000,-4.0039624280e+02,-1.4201245274e+03,8.6904526949e+01,6.8300953245e-01,-2.1822205250e-01,-6.0081939876e-01
90730.0000,-3.9355839766e+02,-1.4222783167e+03,8.0894810038e+01,6.8455495308e-01,-2.1253445605e-01,-6.0111999821e-01
90740.0000,-3.8670523467e+02,-1.4243751897e+03,7.4882206693e+01,6.8607309518e-01,-2.0683882169e-01,-6.0139668527e-01
90750.0000,-3.7983702685e+02,-1.4264150671e+03,6.8866956049e+01,6.8756390896e-01,-2.0113537704e-01,-6.0164945781e-01
90760.0000,-3.7295404775e+02,-1.4283978720e+03,6.2849297256e+01,6.8902734570e-01,-1.9542434981e-01,-6.0187831464e-01
90770.0000,-3.6605657136e+02,-1.4303235296e+03,5.6829469476e+01,6.9046335783e-01,-1.8970596776e-01,-6.0208325550e-01
90780.0000,-3.5914487216e+02,-1.4321919676e+03,5.0807711864e+01,6.9187189885e-01,-1.8398045872e-01,-6.0226428105e-01
90790.0000,-3.5221922510e+02,-1.4340031158e+03,4.4784263567e+01,6.9325292342e-01,-1.7824805059e-01,-6.0242139288e-01
90800.0000,-3.4527990556e+02,-1.4357569063e+03,3.8759363711e+01,6.9460638725e-01,-1.7250897130e-01,-6.0255459352e-01
90810.0000,-3.3832718937e+02,-1.4374532737e+03,3.2733251390e+01,6.9593224722e-01,-1.6676344881e-01,-6.0266388641e-01
90820.0000,-3.3136135277e+02,-1.4390921546e+03,2.6706165662e+01,6.9723046128e-01,-1.6101171113e-01,-6.0274927592e-01
90830.0000,-3.2438267243e+02,-1.4406734879e+03,2.0678345534e+01,6.9850098849e-01,-1.5525398628e-01,-6.0281076733e-01
90840.0000,-3.1739142542e+02,-1.4421972151e+03,1.4650029956e+01,6.9974378903e-01,-1.4949050228e-01,-6.0284836685e-01
90850.0000,-3.1038788920e+02,-1.4436632795e+03,8.6214578145e+00,7.0095882417e-01,-1.4372148716e-01,-6.0286208158e-01
90860.0000,-3.0337234161e+02,-1.4450716271e+03,2.5928679159e+00,7.0214605629e-01,-1.3794716895e-01,-6.0285191957e-01
90870.0000,-2.9634506087e+02,-1.4464222060e+03,-3.4355010160e+00,7.0330544888e-01,-1.3216777566e-01,-6.0281788976e-01
90880.0000,-2.8930632555e+02,-1.4477149665e+03,-9.4634103517e+00,7.0443696653e-01,-1.2638353527e-01,-6.0276000198e-01
90890.0000,-2.8225641457e+02,-1.4489498613e+03,-1.5490621565e+01,7.0554057492e-01,-1.2059467574e-01,-6.0267826699e-01
90900.0000,-2.7519560719e+02,-1.4501268454e+03,-2.1516896241e+01,7.0661624083e-01,-1.1480142497e-01,-6.0257269645e-01
90910.0000,-2.6812418300e+02,-1.4512458759e+03,-2.7541996086e+01,7.0766393216e-01,-1.0900401083e-01,-6.0244330291e-01
90920.0000,-2.6104242190e+02,-1.4523069125e+03,-3.3565682937e+01,7.0868361789e-01,-1.0320266113e-01,-6.0229009984e-01
90930.0000,-2.5395060410e+02,-1.4533099168e+03,-3.9587718770e+01,7.0967526808e-01,-9.7397603607e-02,-6.0211310157e-01
90940.0000,-2.4684901009e+02,-1.4542548530e+03,-4.5607865707e+01,7.1063885392e-01,-9.1589065928e-02,-6.0191232336e-01
90950.0000,-2.3973792066e+02,-1.4551416873e+03,-5.1625886030e+01,7.1157434768e-01,-8.5777275679e-02,-6.0168778133e-01
90960.0000,-2.3261761687e+02,-1.4559703885e+03,-5.7641542184e+01,7.1248172270e-01,-7.9962460352e-02,-6.0143949252e-01
90970.0000,-2.2548838003e+02,-1.4567409273e+03,-6.3654596790e+01,7.1336095344e-01,-7.4144847346e-02,-6.0116747482e-01
90980.0000,-2.1835049170e+02,-1.4574532769e+03,-6.9664812652e+01,7.1421201544e-01,-6.8324663950e-02,-6.0087174703e-01
90990.0000,-2.1120423370e+02,-1.4581074128e+03,-7.5671952767e+01,7.1503488532e-01,-6.2502137339e-02,-6.0055232882e-01
91000.0000,-2.0404988804e+02,-1.4587033126e+03,-8.1675780331e+01,7.1582954079e-01,-5.6677494567e-02,-6.0020924074e-01
91010.0000,-1.9688773700e+02,-1.4592409564e+03,-8.7676058753e+01,7.1659596064e-01,-5.0850962556e-02,-5.9984250421e-01
91020.0000,-1.8971806302e+02,-1.4597203263e+03,-9.3672551659e+01,7.1733412476e-01,-4.5022768091e-02,-5.9945214153e-01
91030.0000,-1.8254114875e+02,-1.4601414069e+03,-9.9665022902e+01,7.1804401409e-01,-3.9193137811e-02,-5.9903817587e-01
91040.0000,-1.7535727704e+02,-1.4605041850e+03,-1.0565323657e+02,7.1872561069e-01,-3.3362298200e-02,-5.9860063125e-01
91050.0000,-1.6816673090e+02,-1.4608086495e+03,-1.1163695701e+02,7.1937889767e-01,-2.7530475581e-02,-5.9813953258e-01
91060.0000,-1.6096979350e+02,-1.4610547919e+03,-1.1761594879e+02,7.2000385922e-01,-2.1697896107e-02,-5.9765490561e-01
91070.0000,-1.5376674818e+02,-1.4612426057e+03,-1.2358997677e+02,7.2060048060e-01,-1.5864785756e-02,-5.9714677697e-01
91080.0000,-1.4655787841e+02,-1.4613720866e+03,-1.2955880608e+02,7.2116874815e-01,-1.0031370319e-02,-5.9661517411e-01
91090.0000,-1.3934346777e+02,-1.4614432328e+03,-1.3552220210e+02,7.2170864930e-01,-4.1978753960e-03,-5.9606012538e-01
91100.0000,-1.3212380001e+02,-1.4614560446e+03,-1.4147993053e+02,7.2222017251e-01,1.6354736122e-03,-5.9548165995e-01
91110.0000,-1.2489915895e+02,-1.4614105246e+03,-1.4743175735e+02,7.2270330733e-01,7.4684515132e-03,-5.9487980784e-01
91120.0000,-1.1766982853e+02,-1.4613066776e+03,-1.5337744883e+02,7.2315804437e-01,1.3300833329e-02,-5.9425459992e-01
91130.0000,-1.1043609275e+02,-1.4611445106e+03,-1.5931677160e+02,7.2358437532e-01,1.9132394302e-02,-5.9360606791e-01
91140.0000,-1.0319823573e+02,-1.4609240332e+03,-1.6524949255e+02,7.2398229290e-01,2.4962909907e-02,-5.9293424436e-01
91150.0000,-9.5956541626e+01,-1.4606452567e+03,-1.7117537896e+02,7.2435179092e-01,3.0792155854e-02,-5.9223916264e-01
91160.0000,-8.8711294662e+01,-1.4603081950e+03,-1.7709419839e+02,7.2469286422e-01,3.6619908096e-02,-5.9152085700e-01
91170.0000,-8.1462779106e+01,-1.4599128642e+03,-1.8300571880e+02,7.2500550872e-01,4.2445942840e-02,-5.9077936246e-01
91180.0000,-7.4211279261e+01,-1.4594592826e+03,-1.8890970846e+02,7.2528972137e-01,4.8270036548e-02,-5.9001471492e-01
91190.0000,-6.6957079459e+01,-1.4589474707e+03,-1.9480593604e+02,7.2554550020e-01,5.4091965949e-02,-5.8922695107e-01
91200.0000,-5.9700464042e+01,-1.4583774512e+03,-2.0069417055e+02,7.2577284426e-01,5.9911508048e-02,-5.8841610844e-01
91210.0000,-5.2441717358e+01,-1.4577492492e+03,-2.0657418140e+02,7.2597175367e-01,6.5728440123e-02,-5.8758222538e-01
91220.0000,-4.5181123748e+01,-1.4570628919e+03,-2.1244573838e+02,7.2614222958e-01,7.1542539745e-02,-5.8672534103e-01
91230.0000,-3.7918967538e+01,-1.4563184086e+03,-2.1830861168e+02,7.2628427418e-01,7.7353584775e-02,-5.8584549538e-01
91240.0000,-3.0655533025e+01,-1.4555158311e+03,-2.2416257189e+02,7.2639789072e-01,8.3161353376e-02,-5.8494272920e-01
91250.0000,-2.3391104469e+01,-1.4546551932e+03,-2.3000739000e+02,7.2648308348e-01,8.8965624019e-02,-5.8401708408e-01
91260.0000,-1.6125966082e+01,-1.4537365310e+03,-2.3584283745e+02,7.2653985776e-01,9.4766175487e-02,-5.8306860241e-01
91270.0000,-8.8604020182e+00,-1.4527598828e+03,-2.4166868608e+02,7.2656821992e-01,1.0056278689e-01,-5.8209732738e-01
91280.0000,-1.5946963627e+00,-1.4517252892e+03,-2.4748470817e+02,7.2656817733e-01,1.0635523765e-01,-5.8110330299e-01
91290.0000,5.6708668782e+00,-1.4506327927e+03,-2.5329067647e+02,7.2653973841e-01,1.1214330755e-01,-5.8008657401e-01
91300.0000,1.2936003787e+01,-1.4494824384e+03,-2.5908636414e+02,7.2648291258e-01,1.1792677669e-01,-5.7904718602e-01
91310.0000,2.0200430547e+01,-1.4482742733e+03,-2.6487154482e+02,7.2639771031e-01,1.2370542553e-01,-5.7798518540e-01
91320.0000,2.7463863449e+01,-1.4470083467e+03,-2.7064599264e+02,7.2628414308e-01,1.2947903488e-01,-5.7690061928e-01
91330.0000,3.4726018905e+01,-1.4456847102e+03,-2.7640948216e+02,7.2614222340e-01,1.3524738591e-01,-5.7579353560e-01
91340.0000,4.1986613457e+01,-1.4443034173e+03,-2.8216178847e+02,7.2597196478e-01,1.4101026017e-01,-5.7466398306e-01
91350.0000,4.9245363788e+01,-1.4428645240e+03,-2.8790268710e+02,7.2577338177e-01,1.4676743957e-01,-5.7351201117e-01
91360.0000,5.6501986730e+01,-1.4413680882e+03,-2.9363195413e+02,7.2554648990e-01,1.5251870639e-01,-5.7233767017e-01
91370.0000,6.3756199277e+01,-1.4398141703e+03,-2.9934936611e+02,7.2529130575e-01,1.5826384334e-01,-5.7114101110e-01
91380.0000,7.1007718592e+01,-1.4382028325e+03,-3.0505470012e+02,7.2500784687e-01,1.6400263346e-01,-5.6992208575e-01
91390.0000,7.8256262021e+01,-1.4365341394e+03,-3.1074773376e+02,7.2469613184e-01,1.6973486025e-01,-5.6868094669e-01
91400.0000,8.5501547100e+01,-1.4348081578e+03,-3.1642824517e+02,7.2435618023e-01,1.7546030758e-01,-5.6741764723e-01
91410.0000,9.2743291566e+01,-1.4330249566e+03,-3.2209601301e+02,7.2398801263e-01,1.8117875974e-01,-5.6613224145e-01
91420.0000,9.9981213367e+01,-1.4311846066e+03,-3.2775081648e+02,7.2359165059e-01,1.8689000144e-01,-5.6482478419e-01
91430.0000,1.0721503067e+02,-1.4292871813e+03,-3.3339243537e+02,7.2316711670e-01,1.9259381782e-01,-5.6349533102e-01
91440.0000,1.1444446187e+02,-1.4273327557e+03,-3.3902064997e+02,7.2271443452e-01,1.9828999442e-01,-5.6214393828e-01
91450.0000,1.2166922561e+02,-1.4253214075e+03,-3.4463524119e+02,7.2223362859e-01,2.0397831727e-01,-5.6077066305e-01
91460.0000,1.2888904078e+02,-1.4232532163e+03,-3.5023599048e+02,7.2172472446e-01,2.0965857279e-01,-5.5937556314e-01
91470.0000,1.3610362653e+02,-1.4211282637e+03,-3.5582267990e+02,7.2118774866e-01,2.1533054788e-01,-5.5795869710e-01
91480.0000,1.4331270228e+02,-1.4189466336e+03,-3.6139509207e+02,7.2062272868e-01,2.2099402988e-01,-5.5652012424e-01
91490.0000,1.5051598772e+02,-1.4167084121e+03,-3.6695301023e+02,7.2002969302e-01,2.2664880660e-01,-5.5505990457e-01
91500.0000,1.5771320285e+02,-1.4144136872e+03,-3.7249621821e+02,7.1940867115e-01,2.3229466631e-01,-5.5357809884e-01
91510.0000,1.6490406795e+02,-1.4120625492e+03,-3.7802450045e+02,7.1875969350e-01,2.3793139774e-01,-5.5207476853e-01
91520.0000,1.7208830364e+02,-1.4096550904e+03,-3.8353764203e+02,7.1808279148e-01,2.4355879013e-01,-5.5054997584e-01
91530.0000,1.7926563081e+02,-1.4071914052e+03,-3.8903542863e+02,7.1737799748e-01,2.4917663316e-01,-5.4900378370e-01
91540.0000,1.8643577072e+02,-1.4046715903e+03,-3.9451764658e+02,7.1664534484e-01,2.5478471704e-01,-5.4743625572e-01
91550.0000,1.9359844495e+02,-1.4020957441e+03,-3.9998408284e+02,7.1588486788e-01,2.6038283245e-01,-5.4584745627e-01
91560.0000,2.0075337544e+02,-1.3994639675e+03,-4.0543452501e+02,7.1509660185e-01,2.6597077058e-01,-5.4423745040e-01
91570.0000,2.0790028448e+02,-1.3967763633e+03,-4.1086876137e+02,7.1428058301e-01,2.7154832312e-01,-5.4260630387e-01
91580.0000,2.1503889471e+02,-1.3940330363e+03,-4.1628658084e+02,7.1343684852e-01,2.7711528228e-01,-5.4095408314e-01
91590.0000,2.2216892919e+02,-1.3912340936e+03,-4.2168777301e+02,7.1256543653e-01,2.8267144077e-01,-5.3928085539e-01
91600.0000,2.2929011132e+02,-1.3883796442e+03,-4.2707212815e+02,7.1166638613e-01,2.8821659185e-01,-5.3758668848e-01
91610.0000,2.3640216492e+02,-1.3854697992e+03,-4.3243943721e+02,7.1073973736e-01,2.9375052928e-01,-5.3587165097e-01
91620.0000,2.4350481421e+02,-1.3825046717e+03,-4.3778949183e+02,7.0978553119e-01,2.9927304737e-01,-5.3413581209e-01
91630.0000,2.5059778383e+02,-1.3794843770e+03,-4.4312208436e+02,7.0880380955e-01,3.0478394096e-01,-5.3237924179e-01
91640.0000,2.5768079883e+02,-1.3764090324e+03,-4.4843700782e+02,7.0779461529e-01,3.1028300545e-01,-5.3060201068e-01
91650.0000,2.6475358472e+02,-1.3732787571e+03,-4.5373405596e+02,7.0675799223e-01,3.1577003677e-01,-5.2880419005e-01
91660.0000,2.7181586741e+02,-1.3700936725e+03,-4.5901302324e+02,7.0569398509e-01,3.2124483142e-01,-5.2698585189e-01
91670.0000,2.7886737330e+02,-1.3668539019e+03,-4.6427370486e+02,7.0460263953e-01,3.2670718644e-01,-5.2514706885e-01
91680.0000,2.8590782924e+02,-1.3635595709e+03,-4.6951589673e+02,7.0348400214e-01,3.3215689946e-01,-5.2328791423e-01
91690.0000,2.9293696254e+02,-1.3602108068e+03,-4.7473939551e+02,7.0233812044e-01,3.3759376866e-01,-5.2140846203e-01
91700.0000,2.9995450101e+02,-1.3568077391e+03,-4.7994399858e+02,7.0116504286e-01,3.4301759281e-01,-5.1950878691e-01
91710.0000,3.0696017292e+02,-1.3533504991e+03,-4.8512950409e+02,6.9996481876e-01,3.4842817126e-01,-5.1758896416e-01
91720.0000,3.1395370706e+02,-1.3498392205e+03,-4.9029571095e+02,6.9873749841e-01,3.5382530393e-01,-5.1564906977e-01
91730.0000,3.2093483273e+02,-1.3462740385e+03,-4.9544241883e+02,6.9748313300e-01,3.5920879135e-01,-5.1368918036e-01
91740.0000,3.2790327973e+02,-1.3426550907e+03,-5.0056942815e+02,6.9620177463e-01,3.6457843464e-01,-5.1170937319e-01
91750.0000,3.3485877841e+02,-1.3389825166e+03,-5.0567654014e+02,6.9489347629e-01,3.6993403551e-01,-5.0970972620e-01
91760.0000,3.4180105962e+02,-1.3352564574e+03,-5.1076355678e+02,6.9355829189e-01,3.7527539628e-01,-5.0769031796e-01
91770.0000,3.4872985479e+02,-1.3314770567e+03,-5.1583028087e+02,6.9219627625e-01,3.8060231990e-01,-5.0565122766e-01
91780.0000,3.5564489589e+02,-1.3276444598e+03,-5.2087651599e+02,6.9080748507e-01,3.8591460991e-01,-5.0359253516e-01
91790.0000,3.6254591543e+02,-1.3237588140e+03,-5.2590206650e+02,6.8939197496e-01,3.9121207049e-01,-5.0151432094e-01
91800.0000,3.6943264651e+02,-1.3198202685e+03,-5.3090673760e+02,6.8794980341e-01,3.9649450643e-01,-4.9941666612e-01
91810.0000,3.7630482282e+02,-1.3158289746e+03,-5.3589033529e+02,6.8648102882e-01,4.0176172315e-01,-4.9729965244e-01
91820.0000,3.8316217861e+02,-1.3117850854e+03,-5.4085266639e+02,6.8498571046e-01,4.0701352673e-01,-4.9516336226e-01
91830.0000,3.9000444875e+02,-1.3076887560e+03,-5.4579353856e+02,6.8346390849e-01,4.1224972387e-01,-4.9300787858e-01
91840.0000,3.9683136871e+02,-1.3035401436e+03,-5.5071276027e+02,6.8191568396e-01,4.1747012190e-01,-4.9083328500e-01
91850.0000,4.0364267456e+02,-1.2993394069e+03,-5.5561014084e+02,6.8034109878e-01,4.2267452883e-01,-4.8863966575e-01
91860.0000,4.1043810302e+02,-1.2950867069e+03,-5.6048549044e+02,6.7874021574e-01,4.2786275330e-01,-4.8642710566e-01
91870.0000,4.1721739143e+02,-1.2907822064e+03,-5.6533862010e+02,6.7711309852e-01,4.3303460462e-01,-4.8419569017e-01
91880.0000,4.2398027775e+02,-1.2864260700e+03,-5.7016934168e+02,6.7545981165e-01,4.3818989277e-01,-4.8194550534e-01
91890.0000,4.3072650064e+02,-1.2820184644e+03,-5.7497746792e+02,6.7378042053e-01,4.4332842838e-01,-4.7967663782e-01
91900.0000,4.3745579936e+02,-1.2775595579e+03,-5.7976281244e+02,6.7207499144e-01,4.4845002277e-01,-4.7738917487e-01
91910.0000,4.4416791389e+02,-1.2730495210e+03,-5.8452518972e+02,6.7034359150e-01,4.5355448791e-01,-4.7508320431e-01
91920.0000,4.5086258484e+02,-1.2684885259e+03,-5.8926441512e+02,6.6858628869e-01,4.5864163649e-01,-4.7275881461e-01
91930.0000,4.5753955354e+02,-1.2638767466e+03,-5.9398030490e+02,6.6680315185e-01,4.6371128185e-01,-4.7041609478e-01
91940.0000,4.6419856199e+02,-1.2592143592e+03,-5.9867267621e+02,6.6499425068e-01,4.6876323804e-01,-4.6805513444e-01
91950.0000,4.7083935291e+02,-1.2545015414e+03,-6.0334134709e+02,6.6315965571e-01,4.7379731980e-01,-4.6567602379e-01
91960.0000,4.7746166970e+02,-1.2497384730e+03,-6.0798613649e+02,6.6129943833e-01,4.7881334256e-01,-4.6327885360e-01
91970.0000,4.8406525651e+02,-1.2449253354e+03,-6.1260686427e+02,6.5941367077e-01,4.8381112248e-01,-4.6086371523e-01
91980.0000,4.9064985820e+02,-1.2400623120e+03,-6.1720335121e+02,6.5750242609e-01,4.8879047640e-01,-4.5843070061e-01
91990.0000,4.9721522037e+02,-1.2351495879e+03,-6.2177541902e+02,6.5556577820e-01,4.9375122188e-01,-4.5597990223e-01
92000.0000,5.0376108936e+02,-1.2301873502e+03,-6.2632289031e+02,6.5360380183e-01,4.9869317720e-01,-4.5351141315e-01
92010.0000,5.1028721225e+02,-1.2251757877e+03,-6.3084558865e+02,6.5161657256e-01,5.0361616136e-01,-4.5102532700e-01
92020.0000,5.1679333691e+02,-1.2201150909e+03,-6.3534333854e+02,6.4960416677e-01,5.0851999408e-01,-4.4852173797e-01
92030.0000,5.2327921195e+02,-1.2150054523e+03,-6.3981596541e+02,6.4756666169e-01,5.1340449582e-01,-4.4600074079e-01
92040.0000,5.2974458676e+02,-1.2098470660e+03,-6.4426329567e+02,6.4550413535e-01,5.1826948776e-01,-4.4346243077e-01
92050.0000,5.3618921153e+02,-1.2046401282e+03,-6.4868515666e+02,6.4341666663e-01,5.2311479184e-01,-4.4090690376e-01
92060.0000,5.4261283723e+02,-1.1993848364e+03,-6.5308137669e+02,6.4130433518e-01,5.2794023071e-01,-4.3833425614e-01
92070.0000,5.4901521563e+02,-1.1940813904e+03,-6.5745178505e+02,6.3916722150e-01,5.3274562778e-01,-4.3574458485e-01
